delay,lat1_min,lat1_avg,lat1_max,lat5_min,lat5_avg,lat5_max
lat|0|lon|0|z|0|h|1|v|1647876252.863472|2022-03-21T15:24:13.01863573Z
lat|0|lon|0|z|0|h|2|v|1647876252.867764|2022-03-21T15:24:13.051108756Z
lat|0|lon|0|z|0|h|6|v|1647876252.8859358|2022-03-21T15:24:13.055145442Z
lat|0|lon|0|z|0|h|9|v|1647876252.8991868|2022-03-21T15:24:13.060552787Z
lat|0|lon|0|z|0|h|3|v|1647876252.872239|2022-03-21T15:24:13.066940746Z
lat|0|lon|0|z|0|h|7|v|1647876252.8903828|2022-03-21T15:24:13.071958255Z
lat|0|lon|0|z|0|h|4|v|1647876252.876901|2022-03-21T15:24:13.081649141Z
lat|0|lon|0|z|0|h|18|v|1647876252.9395833|2022-03-21T15:24:13.135674855Z
lat|0|lon|0|z|0|h|25|v|1647876252.9723415|2022-03-21T15:24:13.140517828Z
lat|0|lon|0|z|0|h|10|v|1647876252.9035246|2022-03-21T15:24:13.142275646Z
lat|0|lon|0|z|0|h|30|v|1647876252.9957957|2022-03-21T15:24:13.145190324Z
lat|0|lon|0|z|0|h|27|v|1647876252.9817786|2022-03-21T15:24:13.14688083Z
lat|0|lon|0|z|0|h|38|v|1647876253.0332458|2022-03-21T15:24:13.161098433Z
lat|0|lon|0|z|0|h|22|v|1647876252.9583213|2022-03-21T15:24:13.166572489Z
lat|0|lon|0|z|0|h|26|v|1647876252.977001|2022-03-21T15:24:13.173823851Z
lat|0|lon|0|z|0|h|12|v|1647876252.9124746|2022-03-21T15:24:13.175552397Z
lat|0|lon|0|z|0|h|20|v|1647876252.948953|2022-03-21T15:24:13.179730975Z
lat|0|lon|0|z|0|h|14|v|1647876252.9215655|2022-03-21T15:24:13.181357559Z
lat|0|lon|0|z|0|h|32|v|1647876253.0051224|2022-03-21T15:24:13.182962284Z
lat|0|lon|0|z|0|h|11|v|1647876252.907964|2022-03-21T15:24:13.186604874Z
lat|0|lon|0|z|0|h|34|v|1647876253.0144823|2022-03-21T15:24:13.189781256Z
lat|0|lon|0|z|0|h|28|v|1647876252.9864776|2022-03-21T15:24:13.191371692Z
lat|0|lon|0|z|0|h|15|v|1647876252.926112|2022-03-21T15:24:13.193131333Z
lat|0|lon|0|z|0|h|36|v|1647876253.0238721|2022-03-21T15:24:13.194843821Z
lat|0|lon|0|z|0|h|29|v|1647876252.9911485|2022-03-21T15:24:13.196420049Z
lat|0|lon|0|z|0|h|5|v|1647876252.881489|2022-03-21T15:24:13.204075259Z
lat|0|lon|0|z|0|h|8|v|1647876252.8948257|2022-03-21T15:24:13.206733684Z
lat|0|lon|0|z|0|h|17|v|1647876252.9351437|2022-03-21T15:24:13.209290154Z
lat|0|lon|0|z|0|h|33|v|1647876253.0097718|2022-03-21T15:24:13.21201598Z
lat|0|lon|0|z|0|h|23|v|1647876252.963013|2022-03-21T15:24:13.213608345Z
lat|0|lon|0|z|0|h|19|v|1647876252.944225|2022-03-21T15:24:13.215185943Z
lat|0|lon|0|z|0|h|35|v|1647876253.019167|2022-03-21T15:24:13.21678261Z
