Drone,TS1,TS6,lat5
urn:ngsi-ld:Drone:1,1648115858,31.956195831298828,1
urn:ngsi-ld:Drone:1,1648115859,29.93142604827881,2
urn:ngsi-ld:Drone:1,1648115860,30.285358428955078,2
urn:ngsi-ld:Drone:1,1648115861,33.956050872802734,1
urn:ngsi-ld:Drone:1,1648115862,49.29542541503906,2
urn:ngsi-ld:Drone:1,1648115863,30.369043350219727,1
urn:ngsi-ld:Drone:1,1648115864,49.14224147796631,2
urn:ngsi-ld:Drone:1,1648115865,34.99174118041992,1
urn:ngsi-ld:Drone:1,1648115866,33.73920917510986,2
urn:ngsi-ld:Drone:1,1648115867,34.00444984436035,1
urn:ngsi-ld:Drone:1,1648115868,34.453392028808594,2
urn:ngsi-ld:Drone:1,1648115869,28.295278549194336,1
urn:ngsi-ld:Drone:1,1648115870,36.03410720825195,2
urn:ngsi-ld:Drone:1,1648115871,36.368370056152344,1
urn:ngsi-ld:Drone:1,1648115872,41.41116142272949,1
urn:ngsi-ld:Drone:1,1648115873,32.70828723907471,2
urn:ngsi-ld:Drone:1,1648115874,30.369043350219727,1
urn:ngsi-ld:Drone:1,1648115875,41.617751121520996,2
urn:ngsi-ld:Drone:1,1648115876,35.81118583679199,1
urn:ngsi-ld:Drone:1,1648115877,37.77813911437988,1
urn:ngsi-ld:Drone:1,1648115878,32.47857093811035,2
urn:ngsi-ld:Drone:1,1648115879,34.77752208709717,2
urn:ngsi-ld:Drone:1,1648115880,25.038957595825195,1
urn:ngsi-ld:Drone:1,1648115881,30.747056007385254,2
urn:ngsi-ld:Drone:1,1648115882,41.054725646972656,1
urn:ngsi-ld:Drone:1,1648115883,28.94306182861328,2
urn:ngsi-ld:Drone:1,1648115884,36.52381896972656,1
urn:ngsi-ld:Drone:1,1648115885,32.46665000915527,2
urn:ngsi-ld:Drone:1,1648115886,36.82851791381836,1
urn:ngsi-ld:Drone:1,1648115887,33.05840492248535,1
urn:ngsi-ld:Drone:1,1648115888,33.38587284088135,2
urn:ngsi-ld:Drone:1,1648115889,37.98794746398926,1
urn:ngsi-ld:Drone:1,1648115890,31.137824058532715,2
urn:ngsi-ld:Drone:1,1648115891,30.844688415527344,1
urn:ngsi-ld:Drone:1,1648115892,29.244065284729004,2
urn:ngsi-ld:Drone:1,1648115893,30.67183494567871,1
urn:ngsi-ld:Drone:1,1648115894,29.82187271118164,1
urn:ngsi-ld:Drone:1,1648115895,76.26473903656006,2
urn:ngsi-ld:Drone:1,1648115896,32.9289436340332,1
urn:ngsi-ld:Drone:1,1648115897,32.179832458496094,1
urn:ngsi-ld:Drone:1,1648115898,31.026601791381836,1
urn:ngsi-ld:Drone:1,1648115899,28.850317001342773,1
urn:ngsi-ld:Drone:1,1648115900,36.510348320007324,2
urn:ngsi-ld:Drone:1,1648115901,34.22427177429199,1
urn:ngsi-ld:Drone:1,1648115902,50.80604553222656,2
urn:ngsi-ld:Drone:1,1648115903,31.808853149414062,1
urn:ngsi-ld:Drone:1,1648115904,30.11608123779297,1
urn:ngsi-ld:Drone:1,1648115905,34.24108028411865,2
urn:ngsi-ld:Drone:1,1648115906,28.107643127441406,1
urn:ngsi-ld:Drone:1,1648115907,31.43143653869629,2
urn:ngsi-ld:Drone:1,1648115908,34.21497344970703,1
urn:ngsi-ld:Drone:1,1648115909,28.064489364624023,1
urn:ngsi-ld:Drone:1,1648115910,34.80970859527588,2
urn:ngsi-ld:Drone:1,1648115911,29.112577438354492,1
urn:ngsi-ld:Drone:1,1648115912,33.66899490356445,1
urn:ngsi-ld:Drone:1,1648115913,32.34076499938965,2
urn:ngsi-ld:Drone:1,1648115914,33.02502632141113,1
urn:ngsi-ld:Drone:1,1648115915,32.68921375274658,2
urn:ngsi-ld:Drone:1,1648115916,33.890485763549805,1
urn:ngsi-ld:Drone:1,1648115917,32.17637538909912,2
urn:ngsi-ld:Drone:1,1648115918,29.45709228515625,1
urn:ngsi-ld:Drone:1,1648115919,30.675888061523438,2
urn:ngsi-ld:Drone:1,1648115920,29.961824417114258,1
urn:ngsi-ld:Drone:1,1648115921,40.71331024169922,2
urn:ngsi-ld:Drone:1,1648115922,32.49859809875488,1
urn:ngsi-ld:Drone:1,1648115923,33.353328704833984,1
urn:ngsi-ld:Drone:1,1648115924,40.999531745910645,2
urn:ngsi-ld:Drone:1,1648115925,31.513690948486328,1
urn:ngsi-ld:Drone:1,1648115926,28.923988342285156,1
urn:ngsi-ld:Drone:1,1648115927,34.35945510864258,2
urn:ngsi-ld:Drone:1,1648115964,32.279014587402344,1
urn:ngsi-ld:Drone:1,1648115965,29.274463653564453,1
urn:ngsi-ld:Drone:1,1648115966,32.57465362548828,1
urn:ngsi-ld:Drone:1,1648115967,31.34310245513916,2
urn:ngsi-ld:Drone:1,1648115968,34.375667572021484,1
urn:ngsi-ld:Drone:1,1648115969,26.987075805664062,1
urn:ngsi-ld:Drone:1,1648116047,35.21810259137835,14
urn:ngsi-ld:Drone:1,1648116048,35.381507873535156,15
urn:ngsi-ld:Drone:1,1648116049,34.99429042522724,13
urn:ngsi-ld:Drone:1,1648116050,33.87436270713806,16
urn:ngsi-ld:Drone:1,1648116051,35.14477184840611,14
urn:ngsi-ld:Drone:1,1648116052,35.411698477608816,14
urn:ngsi-ld:Drone:1,1648116053,32.362179322676226,11
urn:ngsi-ld:Drone:1,1648116054,35.808649930087,11
urn:ngsi-ld:Drone:1,1648116055,34.52581167221069,4
urn:ngsi-ld:Drone:1,1648116056,31.652432221632736,13
urn:ngsi-ld:Drone:1,1648116057,33.8746706644694,15
urn:ngsi-ld:Drone:1,1648116058,34.015008381434846,14
urn:ngsi-ld:Drone:1,1648116059,35.75809796651205,15
urn:ngsi-ld:Drone:1,1648116060,33.87053196246807,13
urn:ngsi-ld:Drone:1,1648116061,35.46530405680338,15
urn:ngsi-ld:Drone:1,1648116062,35.297393798828125,14
urn:ngsi-ld:Drone:1,1648116063,35.49010413033621,14
urn:ngsi-ld:Drone:1,1648116064,35.54217632000263,13
urn:ngsi-ld:Drone:1,1648116065,42.84853594643729,14
urn:ngsi-ld:Drone:1,1648116066,34.8658928504357,13
urn:ngsi-ld:Drone:1,1648116067,53.4071752003261,14
urn:ngsi-ld:Drone:1,1648116068,35.63523292541504,14
urn:ngsi-ld:Drone:1,1648116069,39.52154746422401,13
urn:ngsi-ld:Drone:1,1648116070,36.61263783772787,15
urn:ngsi-ld:Drone:1,1648116071,35.47503153483073,15
urn:ngsi-ld:Drone:1,1648116072,35.851144790649414,15
urn:ngsi-ld:Drone:1,1648116073,35.313963890075684,14
urn:ngsi-ld:Drone:1,1648116074,36.84232916150774,14
urn:ngsi-ld:Drone:1,1648116075,33.8164488474528,15
urn:ngsi-ld:Drone:1,1648116076,33.39447293962751,14
urn:ngsi-ld:Drone:1,1648116077,37.80719212123326,14
urn:ngsi-ld:Drone:1,1648116078,37.42553506578718,14
urn:ngsi-ld:Drone:1,1648116079,41.221022605895996,12
urn:ngsi-ld:Drone:1,1648116080,45.64217420724722,13
urn:ngsi-ld:Drone:1,1648116081,38.419127464294434,10
urn:ngsi-ld:Drone:1,1648116082,42.78781016667684,12
urn:ngsi-ld:Drone:1,1648116083,39.364115397135414,15
urn:ngsi-ld:Drone:1,1648116084,35.91519991556803,15
urn:ngsi-ld:Drone:1,1648116085,52.36981312433878,12
urn:ngsi-ld:Drone:1,1648116086,42.546476636614116,14
urn:ngsi-ld:Drone:1,1648116087,44.48081652323405,15
urn:ngsi-ld:Drone:1,1648116088,36.18074953556061,16
urn:ngsi-ld:Drone:1,1648116089,35.05891912123736,17
urn:ngsi-ld:Drone:1,1648116090,37.91548411051432,15
urn:ngsi-ld:Drone:1,1648116091,40.06922245025635,14
urn:ngsi-ld:Drone:1,1648116092,34.20268694559733,15
urn:ngsi-ld:Drone:1,1648116093,38.22620709737142,15
urn:ngsi-ld:Drone:1,1648116094,35.24876965416802,18
urn:ngsi-ld:Drone:1,1648116095,37.99705505371094,15
urn:ngsi-ld:Drone:1,1648116096,35.731824239095054,15
urn:ngsi-ld:Drone:1,1648116097,34.51418876647949,15
urn:ngsi-ld:Drone:1,1648116098,34.77142538343157,14
urn:ngsi-ld:Drone:1,1648116099,38.390652338663735,15
urn:ngsi-ld:Drone:1,1648116100,34.50336175806382,17
urn:ngsi-ld:Drone:1,1648116101,37.01637585957845,15
urn:ngsi-ld:Drone:1,1648116102,35.30989587306976,16
urn:ngsi-ld:Drone:1,1648116103,35.44193506240845,16
urn:ngsi-ld:Drone:1,1648116104,33.94237586430141,14
urn:ngsi-ld:Drone:1,1648116105,38.98619016011556,15
urn:ngsi-ld:Drone:1,1648116106,36.07823167528425,14
urn:ngsi-ld:Drone:1,1648116107,42.70474116007487,15
urn:ngsi-ld:Drone:1,1648116108,38.833936055501304,15
urn:ngsi-ld:Drone:1,1648116109,38.558006286621094,15
urn:ngsi-ld:Drone:1,1648116110,39.874680836995445,15
urn:ngsi-ld:Drone:1,1648116111,40.55318832397461,15
urn:ngsi-ld:Drone:1,1648116112,38.96151270185198,14
urn:ngsi-ld:Drone:1,1648116113,40.65101941426595,15
urn:ngsi-ld:Drone:1,1648116114,37.00187802314758,16
urn:ngsi-ld:Drone:1,1648116115,34.88421440124512,15
urn:ngsi-ld:Drone:1,1648116116,36.84272766113281,15
urn:ngsi-ld:Drone:1,1648116117,41.40883684158325,16
urn:ngsi-ld:Drone:1,1648116118,40.09502274649484,14
urn:ngsi-ld:Drone:1,1648116119,35.85819900035858,16
urn:ngsi-ld:Drone:1,1648116120,34.673309326171875,15
urn:ngsi-ld:Drone:1,1648116121,31.640359333583287,14
urn:ngsi-ld:Drone:1,1648116122,36.800543467203774,15
urn:ngsi-ld:Drone:1,1648116123,38.92294565836588,15
urn:ngsi-ld:Drone:1,1648116124,37.46110598246256,15
urn:ngsi-ld:Drone:1,1648116125,30.10600407918294,15
urn:ngsi-ld:Drone:1,1648116126,48.516273498535156,13
urn:ngsi-ld:Drone:1,1648116127,38.51235996593129,11
urn:ngsi-ld:Drone:1,1648116128,34.443787166050505,14
urn:ngsi-ld:Drone:1,1648116129,36.4825895854405,14
urn:ngsi-ld:Drone:1,1648116130,37.65362501144409,16
urn:ngsi-ld:Drone:1,1648116131,35.74973742167155,15
urn:ngsi-ld:Drone:1,1648116132,37.754978452410015,14
urn:ngsi-ld:Drone:1,1648116133,36.54162585735321,16
urn:ngsi-ld:Drone:1,1648116134,40.99067052205404,15
urn:ngsi-ld:Drone:1,1648116135,35.95999081929525,15
urn:ngsi-ld:Drone:1,1648116136,34.35664176940918,15
urn:ngsi-ld:Drone:1,1648116137,37.561655044555664,15
urn:ngsi-ld:Drone:1,1648116138,34.21010076999664,16
urn:ngsi-ld:Drone:1,1648116139,37.899208068847656,15
urn:ngsi-ld:Drone:1,1648116140,37.176926930745445,15
urn:ngsi-ld:Drone:1,1648116141,39.00445302327474,15
urn:ngsi-ld:Drone:1,1648116142,37.42607434590658,15
urn:ngsi-ld:Drone:1,1648116143,36.561075846354164,15
urn:ngsi-ld:Drone:1,1648116144,37.94305665152414,14
urn:ngsi-ld:Drone:1,1648116145,40.027475357055664,15
urn:ngsi-ld:Drone:1,1648116146,36.14401817321777,15
urn:ngsi-ld:Drone:1,1648116147,39.85496667715219,13
urn:ngsi-ld:Drone:1,1648116148,40.30507802963257,16
urn:ngsi-ld:Drone:1,1648116149,33.571179707845054,15
urn:ngsi-ld:Drone:1,1648116150,38.14527193705241,15
urn:ngsi-ld:Drone:1,1648116151,35.398403803507485,15
urn:ngsi-ld:Drone:1,1648116152,37.34372343335833,14
urn:ngsi-ld:Drone:1,1648116153,39.50627644856771,15
urn:ngsi-ld:Drone:1,1648116154,37.66122886112758,14
urn:ngsi-ld:Drone:1,1648116155,40.77324867248535,15
urn:ngsi-ld:Drone:1,1648116156,38.12638350895473,14
urn:ngsi-ld:Drone:1,1648116157,45.486046717717095,13
urn:ngsi-ld:Drone:1,1648116158,37.106462887355256,14
urn:ngsi-ld:Drone:1,1648116159,37.358697255452476,15
urn:ngsi-ld:Drone:1,1648116160,33.16162313733782,14
urn:ngsi-ld:Drone:1,1648116161,34.26023891993931,14
urn:ngsi-ld:Drone:1,1648116162,39.42511762891497,14
urn:ngsi-ld:Drone:1,1648116163,33.772059849330354,14
urn:ngsi-ld:Drone:1,1648116164,30.081706888535443,17
urn:ngsi-ld:Drone:1,1648116165,31.650121395404522,13
urn:ngsi-ld:Drone:1,1648116166,38.241211573282875,15
urn:ngsi-ld:Drone:1,1648116167,40.76709066118513,14
urn:ngsi-ld:Drone:1,1648116168,37.601661682128906,15
urn:ngsi-ld:Drone:1,1648116169,40.717315673828125,15
urn:ngsi-ld:Drone:1,1648116170,37.57432301839193,15
urn:ngsi-ld:Drone:1,1648116171,38.64765167236328,15
urn:ngsi-ld:Drone:1,1648116172,32.250754038492836,15
urn:ngsi-ld:Drone:1,1648116173,32.3434034983317,15
urn:ngsi-ld:Drone:1,1648116174,38.016012736729216,14
urn:ngsi-ld:Drone:1,1648116175,37.099052877987134,17
urn:ngsi-ld:Drone:1,1648116176,34.050909678141274,15
urn:ngsi-ld:Drone:1,1648116177,41.101813316345215,12
urn:ngsi-ld:Drone:1,1648116178,34.409141540527344,15
urn:ngsi-ld:Drone:1,1648116179,35.09817123413086,15
urn:ngsi-ld:Drone:1,1648116180,31.4188152551651,16
urn:ngsi-ld:Drone:1,1648116181,32.565850477952225,13
urn:ngsi-ld:Drone:1,1648116182,34.84092652797699,16
urn:ngsi-ld:Drone:1,1648116183,40.27482668558756,15
urn:ngsi-ld:Drone:1,1648116184,40.032641092936196,15
urn:ngsi-ld:Drone:1,1648116185,45.711055397987366,16
urn:ngsi-ld:Drone:1,1648116186,46.41532897949219,5
urn:ngsi-ld:Drone:1,1648116187,34.867095947265625,15
urn:ngsi-ld:Drone:1,1648116188,35.22880260760967,13
urn:ngsi-ld:Drone:1,1648116189,31.185452143351238,15
urn:ngsi-ld:Drone:1,1648116190,34.54678853352865,15
urn:ngsi-ld:Drone:1,1648116191,34.72727139790853,15
urn:ngsi-ld:Drone:1,1648116192,35.22682189941406,15
urn:ngsi-ld:Drone:1,1648116193,34.48306597196139,13
urn:ngsi-ld:Drone:1,1648116194,35.7292720249721,14
urn:ngsi-ld:Drone:1,1648116195,32.56096839904785,15
urn:ngsi-ld:Drone:1,1648116196,36.61285127912249,14
urn:ngsi-ld:Drone:1,1648116197,37.75138854980469,15
urn:ngsi-ld:Drone:1,1648116198,42.87269910176595,15
urn:ngsi-ld:Drone:1,1648116199,40.31872749328613,13
urn:ngsi-ld:Drone:1,1648116200,32.59555995464325,16
urn:ngsi-ld:Drone:1,1648116201,35.89954972267151,16
urn:ngsi-ld:Drone:1,1648116202,35.6900691986084,17
urn:ngsi-ld:Drone:1,1648116203,37.2832715511322,8
urn:ngsi-ld:Drone:1,1648116237,41.82473250797817,14
urn:ngsi-ld:Drone:1,1648116238,43.258845806121826,12
urn:ngsi-ld:Drone:1,1648116239,38.73193705523455,27
urn:ngsi-ld:Drone:1,1648116240,36.423126856486,30
urn:ngsi-ld:Drone:1,1648116241,34.138746559619904,32
urn:ngsi-ld:Drone:1,1648116242,30.257686972618103,32
urn:ngsi-ld:Drone:1,1648116243,31.902017264530578,29
urn:ngsi-ld:Drone:1,1648116244,33.35679372151693,30
urn:ngsi-ld:Drone:1,1648116245,35.29362020821407,29
urn:ngsi-ld:Drone:1,1648116246,32.98826515674591,32
urn:ngsi-ld:Drone:1,1648116247,49.60642755031586,32
urn:ngsi-ld:Drone:1,1648116248,30.36840065665867,23
urn:ngsi-ld:Drone:1,1648116249,35.5542281578327,29
urn:ngsi-ld:Drone:1,1648116250,36.00385359355381,28
urn:ngsi-ld:Drone:1,1648116251,31.142444321603485,33
urn:ngsi-ld:Drone:1,1648116252,50.42161146799723,30
urn:ngsi-ld:Drone:1,1648116253,37.35523874109442,22
urn:ngsi-ld:Drone:1,1648116254,30.722610412105436,31
urn:ngsi-ld:Drone:1,1648116255,32.47304757436117,30
urn:ngsi-ld:Drone:1,1648116256,34.795397206356654,19
urn:ngsi-ld:Drone:1,1648116257,38.02176179557011,29
urn:ngsi-ld:Drone:1,1648116258,29.252307168368635,29
urn:ngsi-ld:Drone:1,1648116259,33.7067927633013,28
urn:ngsi-ld:Drone:1,1648116260,34.52678521474203,36
urn:ngsi-ld:Drone:1,1648116261,38.32653074553519,33
urn:ngsi-ld:Drone:1,1648116262,37.48068128313337,35
urn:ngsi-ld:Drone:1,1648116263,34.710577556065154,28
urn:ngsi-ld:Drone:1,1648116264,30.447975794474285,30
urn:ngsi-ld:Drone:1,1648116265,31.463482800652,34
urn:ngsi-ld:Drone:1,1648116266,34.3281552195549,32
urn:ngsi-ld:Drone:1,1648116267,36.82213170187814,28
urn:ngsi-ld:Drone:1,1648116268,35.79657418387277,28
urn:ngsi-ld:Drone:1,1648116269,33.400458448073444,34
urn:ngsi-ld:Drone:1,1648116270,37.66812997705796,34
urn:ngsi-ld:Drone:1,1648116271,41.527835528055824,30
urn:ngsi-ld:Drone:1,1648116272,42.580817426954,28
urn:ngsi-ld:Drone:1,1648116273,40.207932977115405,17
urn:ngsi-ld:Drone:1,1648116274,29.959307776557075,27
urn:ngsi-ld:Drone:1,1648116275,32.42822616331039,31
urn:ngsi-ld:Drone:1,1648116276,35.304903984069824,28
urn:ngsi-ld:Drone:1,1648116277,40.669033604283484,31
urn:ngsi-ld:Drone:1,1648116278,41.79379857819656,29
urn:ngsi-ld:Drone:1,1648116279,34.4024354761297,22
urn:ngsi-ld:Drone:1,1648116280,30.711054801940918,28
urn:ngsi-ld:Drone:1,1648116281,33.151203586209206,31
urn:ngsi-ld:Drone:1,1648116282,33.89326504298619,35
urn:ngsi-ld:Drone:1,1648116283,31.766499791826522,28
urn:ngsi-ld:Drone:1,1648116284,32.52723217010498,30
urn:ngsi-ld:Drone:1,1648116285,31.05984195586174,31
urn:ngsi-ld:Drone:1,1648116286,35.30548300061907,28
urn:ngsi-ld:Drone:1,1648116287,32.8854141813336,33
urn:ngsi-ld:Drone:1,1648116288,48.28678710120065,28
urn:ngsi-ld:Drone:1,1648116289,36.20551478478216,31
urn:ngsi-ld:Drone:1,1648116290,31.395832697550457,30
urn:ngsi-ld:Drone:1,1648116291,26.25325954321659,33
urn:ngsi-ld:Drone:1,1648116292,30.45623533187374,31
urn:ngsi-ld:Drone:1,1648116293,32.29912689753941,28
urn:ngsi-ld:Drone:1,1648116294,31.429124600959547,33
urn:ngsi-ld:Drone:1,1648116295,31.049605338804184,31
urn:ngsi-ld:Drone:1,1648116296,30.078693672462745,27
urn:ngsi-ld:Drone:1,1648116297,32.94345184608742,27
urn:ngsi-ld:Drone:1,1648116298,35.70458806794265,29
urn:ngsi-ld:Drone:1,1648116299,35.55164166859218,28
urn:ngsi-ld:Drone:1,1648116300,31.02105505326215,34
urn:ngsi-ld:Drone:1,1648116301,32.8647090542701,31
urn:ngsi-ld:Drone:1,1648116302,29.194678029706402,31
urn:ngsi-ld:Drone:1,1648116303,31.106025941910282,31
urn:ngsi-ld:Drone:1,1648116304,31.167468717021325,31
urn:ngsi-ld:Drone:1,1648116305,32.51191421791359,27
urn:ngsi-ld:Drone:1,1648116306,35.11932800556051,29
urn:ngsi-ld:Drone:1,1648116307,61.30321820576986,27
urn:ngsi-ld:Drone:1,1648116308,47.956216902959916,21
urn:ngsi-ld:Drone:1,1648116309,139.63095664978027,25
urn:ngsi-ld:Drone:1,1648116310,40.74995858328683,28
urn:ngsi-ld:Drone:1,1648116311,33.445512094805316,31
urn:ngsi-ld:Drone:1,1648116312,33.45459905163995,29
urn:ngsi-ld:Drone:1,1648116313,30.9526522954305,30
urn:ngsi-ld:Drone:1,1648116314,37.40863800048828,30
urn:ngsi-ld:Drone:1,1648116315,30.45662010417265,34
urn:ngsi-ld:Drone:1,1648116316,27.333198274884904,35
urn:ngsi-ld:Drone:1,1648116317,30.71704218464513,31
urn:ngsi-ld:Drone:1,1648116318,29.771650991132184,31
urn:ngsi-ld:Drone:1,1648116319,36.624595522880554,32
urn:ngsi-ld:Drone:1,1648116320,39.24574996485855,33
urn:ngsi-ld:Drone:1,1648116321,29.84585364659627,24
urn:ngsi-ld:Drone:1,1648116322,29.81895016085717,31
urn:ngsi-ld:Drone:1,1648116323,31.51117522141029,29
urn:ngsi-ld:Drone:1,1648116324,30.052645453091326,29
urn:ngsi-ld:Drone:1,1648116325,29.772818088531494,28
urn:ngsi-ld:Drone:1,1648116326,29.524752071925572,28
urn:ngsi-ld:Drone:1,1648116327,44.17713995902769,31
urn:ngsi-ld:Drone:1,1648116328,28.070918718973797,30
urn:ngsi-ld:Drone:1,1648116329,32.5723850365841,33
urn:ngsi-ld:Drone:1,1648116330,30.668333172798157,32
urn:ngsi-ld:Drone:1,1648116331,29.33017412821452,30
urn:ngsi-ld:Drone:1,1648116332,31.9313016431085,29
urn:ngsi-ld:Drone:1,1648116333,34.04842217763265,30
urn:ngsi-ld:Drone:1,1648116334,36.46783395247026,33
urn:ngsi-ld:Drone:1,1648116335,32.475896179676056,32
urn:ngsi-ld:Drone:1,1648116336,31.74244946446912,29
urn:ngsi-ld:Drone:1,1648116337,37.855977103823705,21
urn:ngsi-ld:Drone:1,1648116338,36.72597408294678,20
urn:ngsi-ld:Drone:1,1648116339,38.10553197507505,27
urn:ngsi-ld:Drone:1,1648116340,37.11818879650485,31
urn:ngsi-ld:Drone:1,1648116341,38.00630569458008,29
urn:ngsi-ld:Drone:1,1648116342,37.68933260882342,27
urn:ngsi-ld:Drone:1,1648116343,32.37908333539963,32
urn:ngsi-ld:Drone:1,1648116344,29.869590486798966,35
urn:ngsi-ld:Drone:1,1648116345,35.41921717779977,28
urn:ngsi-ld:Drone:1,1648116346,34.048836806724815,29
urn:ngsi-ld:Drone:1,1648116347,32.210386716402496,26
urn:ngsi-ld:Drone:1,1648116348,33.54798158009847,30
urn:ngsi-ld:Drone:1,1648116349,30.185502150963092,29
urn:ngsi-ld:Drone:1,1648116350,41.03756673408277,33
urn:ngsi-ld:Drone:1,1648116351,39.489573445813406,29
urn:ngsi-ld:Drone:1,1648116352,39.36912273538524,29
urn:ngsi-ld:Drone:1,1648116353,31.39674278997606,31
urn:ngsi-ld:Drone:1,1648116354,31.99823945760727,32
urn:ngsi-ld:Drone:1,1648116355,32.69128365950151,33
urn:ngsi-ld:Drone:1,1648116356,33.40010489186933,31
urn:ngsi-ld:Drone:1,1648116357,36.1180305480957,30
urn:ngsi-ld:Drone:1,1648116358,43.157219886779785,26
urn:ngsi-ld:Drone:1,1648116359,38.55560444019459,27
urn:ngsi-ld:Drone:1,1648116360,27.34145810527186,31
urn:ngsi-ld:Drone:1,1648116361,32.826569772535755,31
urn:ngsi-ld:Drone:1,1648116362,30.809575113756903,29
urn:ngsi-ld:Drone:1,1648116363,26.91547332271453,31
urn:ngsi-ld:Drone:1,1648116364,29.14951741695404,32
urn:ngsi-ld:Drone:1,1648116365,32.40786749741127,29
urn:ngsi-ld:Drone:1,1648116366,31.69446606789866,31
urn:ngsi-ld:Drone:1,1648116367,32.300822875078985,34
urn:ngsi-ld:Drone:1,1648116368,29.429727985012917,31
urn:ngsi-ld:Drone:1,1648116369,32.57140805644374,31
urn:ngsi-ld:Drone:1,1648116370,30.900009473164875,30
urn:ngsi-ld:Drone:1,1648116371,28.300186683391704,29
urn:ngsi-ld:Drone:1,1648116372,29.40107160998929,31
urn:ngsi-ld:Drone:1,1648116373,32.51693988668507,29
urn:ngsi-ld:Drone:1,1648116374,38.12343424016779,33
urn:ngsi-ld:Drone:1,1648116375,28.929693358285085,28
urn:ngsi-ld:Drone:1,1648116376,33.948405035610854,29
urn:ngsi-ld:Drone:1,1648116377,35.97910942569856,31
urn:ngsi-ld:Drone:1,1648116378,32.732486724853516,30
urn:ngsi-ld:Drone:1,1648116379,33.80471467971802,28
urn:ngsi-ld:Drone:1,1648116380,44.03407820339861,29
urn:ngsi-ld:Drone:1,1648116381,30.901988347371418,30
urn:ngsi-ld:Drone:1,1648116382,30.889426508257465,31
urn:ngsi-ld:Drone:1,1648116383,27.75779263726596,29
urn:ngsi-ld:Drone:1,1648116384,31.309658481228738,31
urn:ngsi-ld:Drone:1,1648116385,29.83408985715924,33
urn:ngsi-ld:Drone:1,1648116386,32.94264475504557,30
urn:ngsi-ld:Drone:1,1648116387,30.141007515691943,31
urn:ngsi-ld:Drone:1,1648116388,27.495099652198054,31
urn:ngsi-ld:Drone:1,1648116389,29.494627316792805,30
urn:ngsi-ld:Drone:1,1648116390,32.11446603139242,12
urn:ngsi-ld:Drone:1,1648116424,31.511545181274414,5
urn:ngsi-ld:Drone:1,1648116425,28.30571141736261,29
urn:ngsi-ld:Drone:1,1648116426,31.41524051797801,29
urn:ngsi-ld:Drone:1,1648116427,33.56782321272225,29
urn:ngsi-ld:Drone:1,1648116428,35.008843739827476,30
urn:ngsi-ld:Drone:1,1648116429,32.67369100025722,28
urn:ngsi-ld:Drone:1,1648116430,32.30224715338813,27
urn:ngsi-ld:Drone:1,1648116431,32.61770142449273,27
urn:ngsi-ld:Drone:1,1648116432,56.69604937235514,15
urn:ngsi-ld:Drone:1,1648116433,30.108813581795527,29
urn:ngsi-ld:Drone:1,1648116434,30.84193335639106,27
urn:ngsi-ld:Drone:1,1648116435,36.0814995235867,27
urn:ngsi-ld:Drone:1,1648116436,31.748338981910987,27
urn:ngsi-ld:Drone:1,1648116437,53.01714980083963,23
urn:ngsi-ld:Drone:1,1648116438,30.228495597839355,28
urn:ngsi-ld:Drone:1,1648116439,30.464369675208783,29
urn:ngsi-ld:Drone:1,1648116440,38.25885057449341,28
urn:ngsi-ld:Drone:1,1648116441,27.323876108442033,28
urn:ngsi-ld:Drone:1,1648116442,34.45705874212857,29
urn:ngsi-ld:Drone:1,1648116443,28.41487725575765,30
urn:ngsi-ld:Drone:1,1648116444,29.54156645413103,29
urn:ngsi-ld:Drone:1,1648116445,29.135527149323494,31
urn:ngsi-ld:Drone:1,1648116446,27.973651885986328,30
urn:ngsi-ld:Drone:1,1648116447,26.42846876575101,31
urn:ngsi-ld:Drone:1,1648116448,36.96120636803763,28
urn:ngsi-ld:Drone:1,1648116449,30.829278628031414,30
urn:ngsi-ld:Drone:1,1648116450,30.180599008287704,28
urn:ngsi-ld:Drone:1,1648116451,30.711957386561803,28
urn:ngsi-ld:Drone:1,1648116452,41.45245041166033,28
urn:ngsi-ld:Drone:1,1648116453,30.634472447056925,31
urn:ngsi-ld:Drone:1,1648116454,33.9886867083036,26
urn:ngsi-ld:Drone:1,1648116455,36.50656113257775,26
urn:ngsi-ld:Drone:1,1648116456,36.084890365600586,25
urn:ngsi-ld:Drone:1,1648116457,30.575783356376316,23
urn:ngsi-ld:Drone:1,1648116458,32.895996020390434,26
urn:ngsi-ld:Drone:1,1648116459,28.492812452645136,29
urn:ngsi-ld:Drone:1,1648116460,28.24782473700387,28
urn:ngsi-ld:Drone:1,1648116461,32.11707274119059,30
urn:ngsi-ld:Drone:1,1648116462,30.22484625539472,31
urn:ngsi-ld:Drone:1,1648116463,31.119984965170584,31
urn:ngsi-ld:Drone:1,1648116464,28.56316566467285,30
urn:ngsi-ld:Drone:1,1648116465,38.61515720685323,24
urn:ngsi-ld:Drone:1,1648116466,52.15532046097975,26
urn:ngsi-ld:Drone:1,1648116467,32.27703032955046,31
urn:ngsi-ld:Drone:1,1648116468,28.62072873998571,27
urn:ngsi-ld:Drone:1,1648116469,31.024527549743652,30
urn:ngsi-ld:Drone:1,1648116470,29.41832049139615,29
urn:ngsi-ld:Drone:1,1648116471,32.52977338330499,29
urn:ngsi-ld:Drone:1,1648116472,29.853216807047527,30
urn:ngsi-ld:Drone:1,1648116473,27.699805796146393,32
