delay,lat1_min,lat1_avg,lat1_max,lat5_min,lat5_avg,lat5_max
lat|0|lon|0|z|0|h|1|v|1647876611.3337119|2022-03-21T15:30:11.491082348Z
lat|0|lon|0|z|0|h|3|v|1647876611.3442502|2022-03-21T15:30:11.522684414Z
lat|0|lon|0|z|0|h|8|v|1647876611.3709698|2022-03-21T15:30:11.531779537Z
lat|0|lon|0|z|0|h|6|v|1647876611.3602004|2022-03-21T15:30:11.543640034Z
lat|0|lon|0|z|0|h|7|v|1647876611.365567|2022-03-21T15:30:11.547024527Z
lat|0|lon|0|z|0|h|2|v|1647876611.3389406|2022-03-21T15:30:11.586577212Z
lat|0|lon|0|z|0|h|5|v|1647876611.354891|2022-03-21T15:30:11.589183054Z
lat|0|lon|0|z|0|h|9|v|1647876611.3763974|2022-03-21T15:30:11.593193387Z
lat|0|lon|0|z|0|h|4|v|1647876611.3495252|2022-03-21T15:30:11.637423984Z
lat|0|lon|0|z|0|h|25|v|1647876611.4651146|2022-03-21T15:30:11.641818473Z
lat|0|lon|0|z|0|h|21|v|1647876611.4428296|2022-03-21T15:30:11.643779069Z
lat|0|lon|0|z|0|h|19|v|1647876611.4317281|2022-03-21T15:30:11.645806061Z
lat|0|lon|0|z|0|h|16|v|1647876611.4150739|2022-03-21T15:30:11.647899155Z
lat|0|lon|0|z|0|h|15|v|1647876611.4095557|2022-03-21T15:30:11.651109159Z
lat|0|lon|0|z|0|h|11|v|1647876611.3875024|2022-03-21T15:30:11.656637638Z
lat|0|lon|0|z|0|h|29|v|1647876611.4873145|2022-03-21T15:30:11.65849108Z
lat|0|lon|0|z|0|h|30|v|1647876611.4928966|2022-03-21T15:30:11.660350796Z
lat|0|lon|0|z|0|h|26|v|1647876611.4706776|2022-03-21T15:30:11.662180384Z
lat|0|lon|0|z|0|h|10|v|1647876611.381933|2022-03-21T15:30:11.663767466Z
lat|0|lon|0|z|0|h|22|v|1647876611.4483857|2022-03-21T15:30:11.672089861Z
lat|0|lon|0|z|0|h|31|v|1647876611.4985185|2022-03-21T15:30:11.677012325Z
lat|0|lon|0|z|0|h|24|v|1647876611.4595294|2022-03-21T15:30:11.680629089Z
lat|0|lon|0|z|0|h|12|v|1647876611.3929715|2022-03-21T15:30:11.684509234Z
lat|0|lon|0|z|0|h|23|v|1647876611.453991|2022-03-21T15:30:11.686215163Z
lat|0|lon|0|z|0|h|18|v|1647876611.4261384|2022-03-21T15:30:11.689367283Z
lat|0|lon|0|z|0|h|13|v|1647876611.3985698|2022-03-21T15:30:11.691162186Z
lat|0|lon|0|z|0|h|14|v|1647876611.4040349|2022-03-21T15:30:11.693003967Z
lat|0|lon|0|z|0|h|27|v|1647876611.4762225|2022-03-21T15:30:11.739482311Z
