ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,veth88f56d4_bytes_sent,veth88f56d4_bytes_recv,veth88f56d4_packets_sent,veth88f56d4_packets_recv,
1648023598.567908,0.0,4.0,4.0,0.0,16780898304,13808959488,17.7,2623410176,4488699904,1974530048,9346146304,26413,2967591,1163734016,31426610176,6486,3653192,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16996702,0,77793,0,17000229,3812,77840,45,17005562,4946,77821,37,273931166,230757216,950723,645936,18813348,14415,78006,224,16995230,0,77784,0,20457939,1216525,89387,12785,266377781,261284775,984682,955813,95065121,124423978,502094,652403,
1648023598.8234131,7.4,3.8,3.8,0.0,16780898304,13808959488,17.7,2623410176,4488699904,1974534144,9346170880,26413,2967591,1163734016,31426610176,6486,3653192,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16996923,0,77794,0,17000450,3812,77841,45,17005783,4946,77822,37,273931387,230757216,950724,645936,18813569,14415,78007,224,16995451,0,77785,0,20458160,1216525,89388,12785,266378002,261284775,984683,955813,95065342,124423978,502095,652403,
1648023599.0768273,3.8,0.0,0.0,0.0,16780898304,13808967680,17.7,2623401984,4488708096,1974534144,9346174976,26413,2967593,1163734016,31426667520,6486,3653194,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997144,0,77795,0,17000671,3812,77842,45,17006004,4946,77823,37,273931608,230757216,950725,645936,18813790,14415,78008,224,16995672,0,77786,0,20458381,1216525,89389,12785,266378223,261284775,984684,955813,95065563,124423978,502096,652403,
1648023599.3298645,0.0,3.8,0.0,0.0,16780898304,13808967680,17.7,2623401984,4488708096,1974534144,9346174976,26413,2967593,1163734016,31426667520,6486,3653194,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997353,0,77796,0,17000880,3812,77843,45,17006213,4946,77824,37,273931817,230757216,950726,645936,18813999,14415,78009,224,16995881,0,77787,0,20458590,1216525,89390,12785,266378432,261284775,984685,955813,95065772,124423978,502097,652403,
1648023599.5829663,0.0,0.0,3.8,0.0,16780898304,13808959488,17.7,2623410176,4488699904,1974530048,9346174976,26413,2967593,1163734016,31426667520,6486,3653194,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997353,0,77796,0,17000880,3812,77843,45,17006213,4946,77824,37,273931817,230757216,950726,645936,18813999,14415,78009,224,16995881,0,77787,0,20458590,1216525,89390,12785,266378432,261284775,984685,955813,95065772,124423978,502097,652403,
1648023599.836091,7.1,0.0,0.0,0.0,16780898304,13808967680,17.7,2623401984,4488699904,1974542336,9346191360,26413,2967593,1163734016,31426667520,6486,3653194,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997353,0,77796,0,17000880,3812,77843,45,17006213,4946,77824,37,273931817,230757216,950726,645936,18813999,14415,78009,224,16995881,0,77787,0,20458590,1216525,89390,12785,266378432,261284775,984685,955813,95065772,124423978,502097,652403,
1648023600.088919,4.2,0.0,0.0,0.0,16780898304,13808967680,17.7,2623401984,4488699904,1974538240,9346215936,26413,2967593,1163734016,31426667520,6486,3653194,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997353,0,77796,0,17000880,3812,77843,45,17006213,4946,77824,37,273931817,230757216,950726,645936,18813999,14415,78009,224,16995881,0,77787,0,20458590,1216525,89390,12785,266378432,261284775,984685,955813,95065772,124423978,502097,652403,
1648023600.3483791,22.2,8.0,8.0,14.8,16780898304,13802504192,17.7,2629865472,4482232320,1974538240,9352667136,26413,2967593,1163734016,31426667520,6486,3653194,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997353,0,77796,0,17000880,3812,77843,45,17006213,4946,77824,37,273931817,230757216,950726,645936,18813999,14415,78009,224,16995881,0,77787,0,20458590,1216525,89390,12785,266378432,261284775,984685,955813,95065772,124423978,502097,652403,
1648023600.6012104,52.0,24.0,18.5,8.3,16780898304,13807652864,17.7,2624716800,4487360512,1974558720,9346547712,26413,2967599,1163734016,31426819072,6486,3653199,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997562,0,77797,0,17001089,3812,77844,45,17006422,4946,77825,37,273932342,230757572,950731,645938,18814208,14415,78010,224,16996090,0,77788,0,20458799,1216525,89391,12785,266378641,261284775,984686,955813,95066337,124424294,502100,652407,
1648023600.8543403,0.0,0.0,0.0,0.0,16780898304,13807665152,17.7,2624704512,4487376896,1974558720,9346560000,26413,2967599,1163734016,31426819072,6486,3653199,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997562,0,77797,0,17001089,3812,77844,45,17006422,4946,77825,37,273932342,230757572,950731,645938,18814208,14415,78010,224,16996090,0,77788,0,20458799,1216525,89391,12785,266378641,261284775,984686,955813,95066337,124424294,502100,652407,
1648023601.1077647,3.8,0.0,4.0,3.8,16780898304,13807849472,17.7,2624520192,4487561216,1974558720,9346560000,26413,2967599,1163734016,31426819072,6486,3653199,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997562,0,77797,0,17001089,3812,77844,45,17006422,4946,77825,37,273932342,230757572,950731,645938,18814208,14415,78010,224,16996090,0,77788,0,20458799,1216525,89391,12785,266378641,261284775,984686,955813,95066337,124424294,502100,652407,
1648023601.3612826,0.0,0.0,0.0,3.8,16780898304,13807849472,17.7,2624520192,4487561216,1974558720,9346609152,26413,2967599,1163734016,31426819072,6486,3653199,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997562,0,77797,0,17001089,3812,77844,45,17006422,4946,77825,37,273932342,230757572,950731,645938,18814208,14415,78010,224,16996090,0,77788,0,20458799,1216525,89391,12785,266378641,261284775,984686,955813,95066337,124424294,502100,652407,
1648023601.614537,0.0,0.0,0.0,3.8,16780898304,13807575040,17.7,2624794624,4487286784,1974558720,9346629632,26413,2967601,1163734016,31426827264,6486,3653201,18450289,18450289,139934,139934,131957890,1806382811,588102,1711743,0,0,0,0,68147064,77019455,553293,547623,16997562,0,77797,0,17001089,3812,77844,45,17006422,4946,77825,37,273932342,230757572,950731,645938,18814208,14415,78010,224,16996090,0,77788,0,20458799,1216525,89391,12785,266378641,261284775,984686,955813,95066337,124424294,502100,652407,
1648023601.8671153,44.4,8.7,25.9,16.0,16780898304,13807513600,17.7,2624811008,4487118848,1974558720,9346682880,26413,2967601,1163734016,31426827264,6486,3653201,18450289,18450289,139934,139934,131959144,1806385421,588121,1711763,0,0,0,0,68152042,77024167,553335,547668,16997562,0,77797,0,17001089,3812,77844,45,17006422,4946,77825,37,273969733,230794206,950940,646058,18814208,14415,78010,224,16996090,0,77788,0,20458799,1216525,89391,12785,266402250,261303554,984761,955891,95099857,124463765,502251,652647,
1648023602.119728,100.0,44.4,56.0,66.7,16780898304,13830639616,17.6,2602086400,4508438528,1974558720,9326612480,26413,2967610,1163734016,31427011584,6486,3653206,18450289,18450289,139934,139934,131960266,1806389861,588138,1711780,0,0,0,0,68183876,77071078,553643,548000,16997562,0,77797,0,17001089,3812,77844,45,17006422,4946,77825,37,274186676,230985718,951658,646576,18814208,14415,78010,224,16996090,0,77788,0,20458799,1216525,89391,12785,266610215,261522161,985508,956660,95215207,124613629,502835,653433,
1648023602.3711927,66.7,66.7,91.7,65.2,16780898304,13822767104,17.6,2609758208,4498853888,1974554624,9336877056,26413,2967616,1163734016,31427109888,6486,3653212,18450289,18450289,139934,139934,131962048,1806394917,588165,1711807,0,0,0,0,68217339,77121534,553967,548366,16997562,0,77797,0,17001089,3812,77844,45,17006422,4946,77825,37,274413560,231192790,952405,647144,18814208,14415,78010,224,16996090,0,77788,0,20458799,1216525,89391,12785,266846912,261751216,986321,957502,95345763,124793756,503512,654302,
1648023602.6232984,56.5,54.5,46.2,100.0,16780898304,13822595072,17.6,2609766400,4496695296,1974616064,9339461632,26413,2967625,1163734016,31427240960,6486,3653218,18450289,18450289,139934,139934,131963368,1806399559,588185,1711827,0,0,0,0,68254466,77179121,554328,548778,16997562,0,77797,0,17001089,3812,77844,45,17006422,4946,77825,37,274653883,231400602,953109,647694,18814208,14415,78010,224,16996090,0,77788,0,20458799,1216525,89391,12785,267070071,262012324,987165,958407,95461403,124930186,504111,655045,
1648023602.8748362,64.0,60.0,54.2,91.7,16780898304,13812539392,17.7,2619822080,4484833280,1974616064,9350901760,26413,2967631,1163734016,31427335168,6486,3653223,18450289,18450289,139934,139934,131966734,1806405883,588236,1711878,0,0,0,0,68300276,77247814,554793,549278,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,274937212,231646984,953935,648340,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,267366718,262322003,988231,959488,95599872,125121892,504865,655997,
1648023603.1263106,61.5,60.9,48.0,88.5,16780898304,13802409984,17.7,2629750784,4473098240,1974616064,9361940480,26413,2967640,1163734016,31427474432,6486,3653229,18450289,18450289,139934,139934,131970364,1806412292,588291,1711932,0,0,0,0,68335761,77300788,555146,549681,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,275162294,231846850,954640,648881,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,267589031,262554839,989029,960307,95720369,125280147,505499,656823,
1648023603.3775437,40.9,68.0,52.0,88.5,16780898304,13800722432,17.8,2631614464,4469579776,1974665216,9365295104,26413,2967646,1163734016,31427572736,6486,3653234,18450289,18450289,139934,139934,131973928,1806418703,588345,1711986,0,0,0,0,68371578,77353553,555504,550080,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,275386934,232046946,955342,649422,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,267811358,262788152,989827,961133,95841774,125437644,506143,657641,
1648023603.6287618,42.3,56.0,47.8,92.3,16780898304,13799247872,17.8,2633084928,4466094080,1974665216,9368678400,26413,2967655,1163734016,31427699712,6486,3653241,18450289,18450289,139934,139934,131977492,1806425114,588399,1712040,0,0,0,0,68407791,77406211,555868,550477,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,275614408,232248682,956048,649965,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,268036924,263024222,990630,961962,95962941,125596048,506787,658455,
1648023603.8823245,100.0,46.2,47.8,48.0,16780898304,13793484800,17.8,2638831616,4459032576,1974697984,9375305728,26413,2967661,1163734016,31427781632,6486,3653245,18450289,18450289,139934,139934,131979208,1806430183,588425,1712067,0,0,0,0,68432857,77442623,556103,550744,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,275785347,232405438,956642,650407,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,268192052,263186313,991180,962543,96066698,125722109,507296,659117,
1648023604.1349046,95.8,41.7,65.4,58.3,16780898304,13789954048,17.8,2642382848,4453892096,1974697984,9380171776,26413,2967667,1163734016,31427867648,6486,3653249,18450289,18450289,139934,139934,131980330,1806434675,588442,1712084,0,0,0,0,68464801,77488673,556412,551071,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,275991862,232589718,957297,650908,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,268393429,263397991,991914,963292,96177976,125864005,507861,659839,
1648023604.3864965,100.0,43.5,50.0,50.0,16780898304,13787824128,17.8,2644525056,4449886208,1974697984,9384411136,26413,2967676,1163734016,31428002816,6486,3653256,18450289,18450289,139934,139934,131981518,1806439083,588460,1712102,0,0,0,0,68500013,77540909,556758,551437,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,276226153,232798582,958021,651469,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,268630491,263642600,992762,964157,96301816,126027873,508505,660649,
1648023604.6379511,100.0,60.0,63.0,54.2,16780898304,13785006080,17.9,2647343104,4444856320,1974771712,9389404160,26413,2967682,1163734016,31428092928,6486,3653260,18450289,18450289,139934,139934,131984026,1806444616,588498,1712139,0,0,0,0,68542721,77604297,557189,551892,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,276490082,233029804,958807,652082,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,268900488,263928212,993744,965163,96434189,126204388,509215,661532,
1648023604.8893638,100.0,65.4,45.5,36.0,16780898304,13783085056,17.9,2649063424,4441329664,1974771712,9392615424,26413,2967691,1163734016,31428224000,6486,3653266,18450289,18450289,139934,139934,131986798,1806450518,588540,1712182,0,0,0,0,68576633,77654938,557522,552273,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,276709166,233225966,959502,652613,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,269113816,264153573,994501,965969,96554421,126357572,509840,662320,
1648023605.14066,100.0,46.2,48.1,56.0,16780898304,13780480000,17.9,2651869184,4437118976,1974771712,9396027392,26413,2967697,1163734016,31428310016,6486,3653271,18450289,18450289,139934,139934,131989438,1806456222,588580,1712221,0,0,0,0,68613528,77709846,557888,552679,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,276947306,233435270,960235,653175,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,269350276,264403143,995344,966852,96677751,126520325,510495,663146,
1648023605.3918078,100.0,54.5,33.3,57.1,16780898304,13777342464,17.9,2654765056,4432068608,1974775808,9401159680,26413,2967706,1163734016,31428449280,6486,3653276,18450289,18450289,139934,139934,131992672,1806462310,588629,1712270,0,0,0,0,68650167,77762992,558257,553074,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,277172365,233636472,960940,653720,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,269573817,264637845,996157,967688,96800477,126677784,511146,663960,
1648023605.6434026,92.3,47.8,50.0,50.0,16780898304,13774823424,17.9,2657542144,4427526144,1974849536,9404723200,26413,2967712,1163734016,31428539392,6486,3653280,18450289,18450289,139934,139934,131996236,1806468725,588683,1712324,0,0,0,0,68688546,77819542,558644,553500,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,277412728,233848214,961674,654286,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,269816305,264891659,997025,968583,96925390,126844127,511817,664811,
1648023605.8972006,91.3,54.2,41.7,57.7,16780898304,13773406208,17.9,2658734080,4424552448,1974849536,9407885312,26413,2967721,1163734016,31428666368,6486,3653287,18450289,18450289,139934,139934,131999668,1806474963,588735,1712376,0,0,0,0,68722726,77867846,558988,553859,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,277623868,234036918,962345,654801,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,270023606,265106893,997768,969338,97042444,126993986,512433,665585,
1648023606.148645,100.0,44.4,54.2,46.2,16780898304,13771628544,17.9,2660864000,4421222400,1974845440,9411137536,26413,2967727,1163734016,31428752384,6486,3653291,18450289,18450289,139934,139934,132003034,1806481082,588786,1712427,0,0,0,0,68755869,77914977,559322,554218,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,277827061,234218944,962993,655296,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,270221808,265314602,998487,970077,97154491,127137555,513026,666337,
1648023606.4026148,100.0,50.0,41.7,50.0,16780898304,13769691136,17.9,2662420480,4417679360,1974845440,9414303744,26413,2967736,1163734016,31428883456,6486,3653297,18450289,18450289,139934,139934,132005476,1806486789,588823,1712465,0,0,0,0,68786093,77958559,559615,554543,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,278020952,234395246,963637,655783,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,270407594,265507569,999159,970774,97266270,127277650,513603,667078,
1648023606.6543217,100.0,62.5,52.2,61.5,16780898304,13767757824,18.0,2664599552,4413841408,1974923264,9418235904,26413,2967775,1163734016,31429133312,6486,3653405,18450289,18450289,139934,139934,132007060,1806491761,588847,1712489,0,0,0,0,68818002,78004819,559924,554874,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,278225568,234577714,964281,656278,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,270604640,265717938,999874,971511,97377690,127416880,514164,667788,
1648023606.9120045,100.0,54.2,58.3,50.0,16780898304,13765365760,18.0,2666950656,4410429440,1974947840,9420996608,26413,2967781,1163734016,31429215232,6486,3653411,18450289,18450289,139934,139934,132007960,1806495874,588861,1712503,0,0,0,0,68837146,78030165,560098,555054,16997771,0,77798,0,17001298,3812,77845,45,17006631,4946,77826,37,278368104,234714310,964839,656679,18814417,14415,78011,224,16996299,0,77789,0,20459008,1216525,89392,12785,270727438,265836101,1000315,971939,97474433,127532920,514611,668411,
