ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,veth88f56d4_bytes_sent,veth88f56d4_bytes_recv,veth88f56d4_packets_sent,veth88f56d4_packets_recv,
1648023314.089541,0.0,0.0,0.0,0.0,16780898304,13856907264,17.4,2575462400,5290774528,1962405888,8585756672,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515360,146118071,649525,417158,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846121,57680291,231557,305575,
1648023314.3425605,0.0,0.0,0.0,0.0,16780898304,13856833536,17.4,2575536128,5290700800,1962409984,8585777152,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515360,146118071,649525,417158,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846121,57680291,231557,305575,
1648023314.5956404,0.0,0.0,0.0,3.8,16780898304,13856575488,17.4,2575794176,5290442752,1962409984,8585777152,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515360,146118071,649525,417158,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846121,57680291,231557,305575,
1648023314.8489966,0.0,0.0,4.0,3.8,16780898304,13856567296,17.4,2575802368,5290434560,1962409984,8585838592,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515360,146118071,649525,417158,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846121,57680291,231557,305575,
1648023315.1019223,0.0,0.0,0.0,0.0,16780898304,13856567296,17.4,2575802368,5290434560,1962409984,8585838592,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023315.3549795,3.8,0.0,3.8,0.0,16780898304,13856301056,17.4,2576068608,5290168320,1962409984,8585850880,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023315.6078813,0.0,0.0,0.0,4.0,16780898304,13856301056,17.4,2576068608,5290168320,1962409984,8585850880,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023315.8606997,0.0,0.0,7.4,0.0,16780898304,13856391168,17.4,2575978496,5290258432,1962405888,8585830400,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023316.1138296,0.0,0.0,0.0,0.0,16780898304,13856391168,17.4,2575978496,5290258432,1962405888,8585830400,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023316.3667881,0.0,3.8,0.0,0.0,16780898304,13856649216,17.4,2575720448,5290516480,1962405888,8585814016,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023316.6197805,0.0,0.0,3.8,0.0,16780898304,13856649216,17.4,2575720448,5290516480,1962405888,8585814016,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023316.8795934,7.4,0.0,0.0,3.8,16780898304,13856391168,17.4,2575978496,5290258432,1962405888,8585830400,26412,2960064,1163729920,30646400000,6485,3597913,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023317.1324368,0.0,0.0,0.0,3.8,16780898304,13856391168,17.4,2575970304,5290258432,1962405888,8585830400,26412,2960066,1163729920,30646453248,6485,3597916,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023317.385106,0.0,0.0,0.0,0.0,16780898304,13856391168,17.4,2575970304,5290258432,1962405888,8585871360,26412,2960066,1163729920,30646453248,6485,3597916,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023317.6380334,0.0,0.0,3.8,0.0,16780898304,13856133120,17.4,2576236544,5289992192,1962414080,8585891840,26412,2960066,1163729920,30646453248,6485,3597916,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023317.890709,0.0,0.0,0.0,0.0,16780898304,13856141312,17.4,2576228352,5290000384,1962414080,8585891840,26412,2960066,1163729920,30646453248,6485,3597916,18443850,18443850,139899,139899,130575077,1803749513,567333,1690941,0,0,0,0,53036102,54756760,402907,380225,16968131,0,77663,0,16971658,3812,77710,45,16976991,4946,77691,37,178515676,146118427,649529,417160,18784777,14415,77876,224,16966659,0,77654,0,20428948,1215985,89251,12777,172128682,162367145,645937,604290,43846477,57680607,231559,305579,
1648023318.1437354,4.0,0.0,4.0,7.7,16780898304,13856325632,17.4,2576039936,5290184704,1962414080,8585953280,26412,2960066,1163729920,30646453248,6485,3597916,18444091,18444091,139900,139900,130575558,1803749819,567335,1690943,0,0,0,0,53036579,54756760,402909,380225,16968817,0,77666,0,16972344,3812,77713,45,16977677,4946,77694,37,178516362,146118427,649532,417160,18785463,14415,77879,224,16967345,0,77657,0,20429634,1215985,89254,12777,172129368,162367145,645940,604290,43847163,57680607,231562,305579,
1648023318.3965597,0.0,3.8,3.8,4.0,16780898304,13856387072,17.4,2575982592,5290242048,1962414080,8585961472,26412,2960066,1163729920,30646453248,6485,3597916,18444091,18444091,139900,139900,130575558,1803749819,567335,1690943,0,0,0,0,53036579,54756760,402909,380225,16969038,0,77667,0,16972565,3812,77714,45,16977898,4946,77695,37,178516583,146118427,649533,417160,18785684,14415,77880,224,16967566,0,77658,0,20429855,1215985,89255,12777,172129589,162367145,645941,604290,43847454,57680607,231564,305579,
1648023318.6490443,0.0,0.0,0.0,0.0,16780898304,13856370688,17.4,2575998976,5290225664,1962409984,8585920512,26412,2960066,1163729920,30646453248,6485,3597916,18444091,18444091,139900,139900,130575558,1803749819,567335,1690943,0,0,0,0,53036579,54756760,402909,380225,16969259,0,77668,0,16972786,3812,77715,45,16978119,4946,77696,37,178516804,146118427,649534,417160,18785905,14415,77881,224,16967787,0,77659,0,20430076,1215985,89256,12777,172129810,162367145,645942,604290,43847675,57680607,231565,305579,
1648023318.9017549,0.0,0.0,0.0,3.8,16780898304,13856387072,17.4,2575982592,5290242048,1962409984,8585904128,26412,2960066,1163729920,30646453248,6485,3597916,18444091,18444091,139900,139900,130575558,1803749819,567335,1690943,0,0,0,0,53036579,54756760,402909,380225,16969480,0,77669,0,16973007,3812,77716,45,16978340,4946,77697,37,178517025,146118427,649535,417160,18786126,14415,77882,224,16968008,0,77660,0,20430297,1215985,89257,12777,172130031,162367145,645943,604290,43847896,57680607,231566,305579,
1648023319.1548321,0.0,3.8,4.0,4.0,16780898304,13856587776,17.4,2575781888,5290442752,1962409984,8585904128,26412,2960100,1163729920,30646633472,6485,3597970,18444091,18444091,139900,139900,130575558,1803749819,567335,1690943,0,0,0,0,53036579,54756760,402909,380225,16969689,0,77670,0,16973216,3812,77717,45,16978549,4946,77698,37,178517234,146118427,649536,417160,18786335,14415,77883,224,16968217,0,77661,0,20430506,1215985,89258,12777,172130240,162367145,645944,604290,43848105,57680607,231567,305579,
1648023319.4075403,0.0,0.0,0.0,3.8,16780898304,13856636928,17.4,2575732736,5290491904,1962414080,8585936896,26412,2960100,1163729920,30646633472,6485,3597970,18444091,18444091,139900,139900,130575558,1803749819,567335,1690943,0,0,0,0,53036579,54756760,402909,380225,16969689,0,77670,0,16973216,3812,77717,45,16978549,4946,77698,37,178517234,146118427,649536,417160,18786335,14415,77883,224,16968217,0,77661,0,20430506,1215985,89258,12777,172130240,162367145,645944,604290,43848105,57680607,231567,305579,
1648023319.660376,0.0,0.0,0.0,0.0,16780898304,13856636928,17.4,2575732736,5290491904,1962409984,8585879552,26412,2960100,1163729920,30646633472,6485,3597970,18444091,18444091,139900,139900,130575558,1803749819,567335,1690943,0,0,0,0,53036579,54756760,402909,380225,16969689,0,77670,0,16973216,3812,77717,45,16978549,4946,77698,37,178517234,146118427,649536,417160,18786335,14415,77883,224,16968217,0,77661,0,20430506,1215985,89258,12777,172130240,162367145,645944,604290,43848105,57680607,231567,305579,
1648023319.914537,3.8,4.0,4.0,0.0,16780898304,13856653312,17.4,2575716352,5290508288,1962409984,8585863168,26412,2960100,1163729920,30646633472,6485,3597970,18444091,18444091,139900,139900,130575624,1803749936,567336,1690944,0,0,0,0,53036710,54756812,402910,380226,16969689,0,77670,0,16973216,3812,77717,45,16978549,4946,77698,37,178517234,146118427,649536,417160,18786335,14415,77883,224,16968217,0,77661,0,20430506,1215985,89258,12777,172130240,162367145,645944,604290,43848236,57680673,231568,305580,
1648023320.1675367,53.8,88.0,32.0,59.3,16780898304,13856157696,17.4,2575802368,5289730048,1962409984,8586149888,26412,2960106,1163729920,30646731776,6485,3597974,18444091,18444091,139900,139900,130577604,1803753708,567366,1690975,0,0,0,0,53053999,54781672,403079,380419,16969898,0,77671,0,16973425,3812,77718,45,16978758,4946,77699,37,178634722,146222491,649987,417453,18786544,14415,77884,224,16968426,0,77662,0,20430715,1215985,89259,12777,172233168,162476452,646311,604691,43917027,57766155,231917,306074,
1648023320.418914,40.0,44.0,92.0,52.0,16780898304,13886427136,17.2,2545741824,5318504448,1962434560,8557912064,26412,2960115,1163729920,30646846464,6485,3597981,18444091,18444091,139900,139900,130579584,1803757382,567396,1691004,0,0,0,0,53078047,54818607,403319,380696,16969898,0,77671,0,16973425,3812,77718,45,16978758,4946,77699,37,178790227,146356901,650483,417811,18786544,14415,77884,224,16968426,0,77662,0,20430715,1215985,89259,12777,172388870,162641067,646862,605279,43995251,57873326,232341,306636,
1648023320.6705143,48.0,41.7,96.2,46.2,16780898304,13883977728,17.3,2548363264,5314854912,1962450944,8561848320,26412,2960121,1163729920,30646932480,6485,3597985,18444091,18444091,139900,139900,130581762,1803761268,567429,1691037,0,0,0,0,53101583,54853835,403556,380963,16969898,0,77671,0,16973425,3812,77718,45,16978758,4946,77699,37,178937378,146486825,650934,418159,18786544,14415,77884,224,16968426,0,77662,0,20430715,1215985,89259,12777,172536908,162797013,647392,605836,44072425,57975249,232757,307158,
1648023320.9228473,38.5,38.5,74.1,37.5,16780898304,13881778176,17.3,2550550528,5311680512,1962450944,8565436416,26412,2960130,1163729920,30647055360,6485,3597991,18444091,18444091,139900,139900,130583940,1803765191,567462,1691070,0,0,0,0,53124019,54885884,403783,381203,16969898,0,77671,0,16973425,3812,77718,45,16978758,4946,77699,37,179075261,146610489,651365,418492,18786544,14415,77884,224,16968426,0,77662,0,20430715,1215985,89259,12777,172675384,162940166,647895,606339,44145880,58071219,233145,307657,
1648023321.1744783,31.8,43.5,77.8,50.0,16780898304,13882281984,17.3,2550226944,5311287296,1962450944,8566325248,26412,2960136,1163729920,30647141376,6485,3597995,18444091,18444091,139900,139900,130586118,1803769106,567495,1691103,0,0,0,0,53145721,54918398,403999,381452,16969898,0,77671,0,16973425,3812,77718,45,16978758,4946,77699,37,179212076,146731675,651791,418820,18786544,14415,77884,224,16968426,0,77662,0,20430715,1215985,89259,12777,172810871,163083020,648377,606848,44218907,58166806,233535,308151,
1648023321.4259555,41.7,92.6,45.8,46.4,16780898304,13902065664,17.2,2530267136,5329956864,1962516480,8547209216,26412,2960144,1163729920,30647223296,6485,3598000,18444091,18444091,139900,139900,130588333,1803772938,567528,1691135,0,0,0,0,53162653,54942340,404165,381639,16969898,0,77671,0,16973425,3812,77718,45,16978758,4946,77699,37,179327404,146835641,652210,419112,18786544,14415,77884,224,16968426,0,77662,0,20431003,1216303,89263,12782,172922694,163191590,648758,607247,44287775,58259887,233887,308632,
1648023321.6776156,50.0,64.0,56.0,27.3,16780898304,13897867264,17.2,2534477824,5324464128,1962536960,8553598976,26412,2960150,1163729920,30647309312,6485,3598005,18444091,18444091,139900,139900,130590733,1803777132,567564,1691172,0,0,0,0,53189790,54981702,404443,381928,16969898,0,77671,0,16973425,3812,77718,45,16978758,4946,77699,37,179487675,146975321,652700,419476,18786544,14415,77884,224,16968426,0,77662,0,20431135,1216525,89265,12785,173082226,163365055,649350,607853,44366031,58360982,234313,309180,
1648023321.929094,66.7,45.8,57.7,54.2,16780898304,13897818112,17.2,2534531072,5323489280,1962553344,8554487808,26412,2960156,1163729920,30647395328,6485,3598009,18444091,18444091,139900,139900,130592911,1803781049,567597,1691205,0,0,0,0,53211203,55013103,404657,382167,16969898,0,77671,0,16973425,3812,77718,45,16978758,4946,77699,37,179622139,147093127,653136,419798,18786544,14415,77884,224,16968426,0,77662,0,20431135,1216525,89265,12785,173210659,163502049,649817,608333,44438590,58454972,234692,309685,
1648023322.184685,67.9,77.8,41.7,52.0,16780898304,13897445376,17.2,2534846464,5321936896,1962569728,8556306432,26412,2960166,1163729920,30647567360,6485,3598016,18444091,18444091,139900,139900,130595089,1803784967,567630,1691238,0,0,0,0,53232683,55044654,404872,382409,16969898,0,77671,0,16973425,3812,77718,45,16978758,4946,77699,37,179757402,147215035,653566,420126,18786544,14415,77884,224,16968426,0,77662,0,20431135,1216525,89265,12785,173345994,163641627,650300,608833,44512402,58551355,235082,310187,
1648023322.437088,96.0,36.0,40.0,52.0,16780898304,13896544256,17.2,2535546880,5320032256,1962569728,8557510656,26412,2960172,1163729920,30647645184,6485,3598021,18444091,18444091,139900,139900,130597333,1803788882,567664,1691271,0,0,0,0,53255693,55078614,405103,382663,16970107,0,77672,0,16973634,3812,77719,45,16978967,4946,77700,37,179904034,147342963,654014,420471,18786753,14415,77885,224,16968635,0,77663,0,20431344,1216525,89266,12785,173490151,163794902,650816,609368,44589344,58651762,235494,310703,
1648023322.6888914,53.8,59.1,40.0,44.0,16780898304,13896318976,17.2,2536001536,5318586368,1962622976,8558747648,26412,2960181,1163729920,30647772160,6485,3598032,18444091,18444091,139900,139900,130599511,1803792797,567697,1691304,0,0,0,0,53277620,55112287,405320,382923,16970107,0,77672,0,16973634,3812,77719,45,16978967,4946,77700,37,180040915,147463979,654441,420799,18786753,14415,77885,224,16968635,0,77663,0,20431344,1216525,89266,12785,173626978,163938813,651315,609882,44661687,58748272,235875,311211,
1648023322.940839,56.5,92.3,40.0,27.3,16780898304,13887217664,17.2,2544701440,5308682240,1962622976,8568180736,26412,2960187,1163729920,30647858176,6485,3598037,18444091,18444091,139900,139900,130601623,1803796714,567729,1691337,0,0,0,0,53300314,55144178,405551,383160,16970107,0,77672,0,16973634,3812,77719,45,16978967,4946,77700,37,180177753,147586079,654867,421129,18786753,14415,77885,224,16968635,0,77663,0,20431344,1216525,89266,12785,173763390,164081008,651811,610381,44735696,58843751,236268,311703,
1648023323.1936588,46.2,69.2,37.5,36.0,16780898304,13881913344,17.3,2550177792,5302226944,1962659840,8574754816,26412,2960196,1163729920,30647985152,6485,3598043,18444091,18444091,139900,139900,130603867,1803800634,567763,1691370,0,0,0,0,53322390,55175269,405775,383393,16970107,0,77672,0,16973634,3812,77719,45,16978967,4946,77700,37,180313326,147707987,655298,421457,18786753,14415,77885,224,16968635,0,77663,0,20431344,1216525,89266,12785,173899190,164219662,652301,610869,44809304,58940447,236657,312206,
1648023323.4451823,41.7,72.0,22.7,50.0,16780898304,13879902208,17.3,2552614912,5298741248,1962688512,8578551808,26412,2960202,1163729920,30648058880,6485,3598048,18444091,18444091,139900,139900,130606045,1803804554,567796,1691403,0,0,0,0,53345048,55208534,406003,383645,16970107,0,77672,0,16973634,3812,77719,45,16978967,4946,77700,37,180453220,147830707,655731,421792,18786753,14415,77885,224,16968635,0,77663,0,20431344,1216525,89266,12785,174036154,164365730,652802,611384,44883950,59037298,237054,312711,
1648023323.6964478,75.0,62.1,36.4,52.0,16780898304,13879181312,17.3,2553167872,5297180672,1962704896,8579481600,26412,2960211,1163729920,30648181760,6485,3598054,18444091,18444091,139900,139900,130608223,1803808470,567829,1691436,0,0,0,0,53366526,55240086,406218,383887,16970107,0,77672,0,16973634,3812,77719,45,16978967,4946,77700,37,180587886,147952187,656156,422117,18786753,14415,77885,224,16968635,0,77663,0,20431344,1216525,89266,12785,174171160,164505103,653280,611883,44957192,59132821,237441,313204,
