1647876932.062933
1647876932.0629654
1647876932.0629678
TS1:1647876977.3906124,TS6:1647876977.6953282,lat5:304.7158718109131
TS1:1647876977.4227164,TS6:1647876977.759961,lat5:337.24451065063477
TS1:1647876977.4097204,TS6:1647876977.7629848,lat5:353.26433181762695
TS1:1647876977.4033277,TS6:1647876977.7656245,lat5:362.29681968688965
TS1:1647876977.442187,TS6:1647876977.769438,lat5:327.2509574890137
TS1:1647876977.4291828,TS6:1647876977.76992,lat5:340.73734283447266
TS1:1647876977.4356935,TS6:1647876977.7729864,lat5:337.2929096221924
TS1:1647876977.3969057,TS6:1647876977.8076737,lat5:410.7680320739746
TS1:1647876977.5536456,TS6:1647876977.811378,lat5:257.7323913574219
TS1:1647876977.455255,TS6:1647876977.816637,lat5:361.38200759887695
TS1:1647876977.474911,TS6:1647876977.8196228,lat5:344.7117805480957
TS1:1647876977.5142632,TS6:1647876977.821514,lat5:307.2507381439209
TS1:1647876977.5077124,TS6:1647876977.824738,lat5:317.02566146850586
TS1:1647876977.547096,TS6:1647876977.8279135,lat5:280.81750869750977
TS1:1647876977.4683452,TS6:1647876977.8312652,lat5:362.92004585266113
TS1:1647876977.494576,TS6:1647876977.8337102,lat5:339.13421630859375
TS1:1647876977.448715,TS6:1647876977.8358772,lat5:387.1622085571289
TS1:1647876977.416267,TS6:1647876977.8402011,lat5:423.9342212677002
TS1:1647876977.4618137,TS6:1647876977.842756,lat5:380.94234466552734
TS1:1647876977.501139,TS6:1647876977.8457694,lat5:344.63047981262207
TS1:1647876977.4880297,TS6:1647876977.847549,lat5:359.51924324035645
TS1:1647876977.5208354,TS6:1647876977.8502824,lat5:329.44703102111816
TS1:1647876977.481445,TS6:1647876977.8534255,lat5:371.9804286956787
TS1:1647876977.5339797,TS6:1647876977.8555603,lat5:321.5806484222412
TS1:1647876977.5405474,TS6:1647876977.8694315,lat5:328.8841247558594
TS1:1647876977.527404,TS6:1647876977.8718405,lat5:344.4364070892334
TS1:1647876977.5667658,TS6:1647876977.9341452,lat5:367.37942695617676
TS1:1647876977.5601938,TS6:1647876977.9368336,lat5:376.63984298706055
TS1:1647876977.586448,TS6:1647876977.9386609,lat5:352.21290588378906
TS1:1647876977.573321,TS6:1647876977.941498,lat5:368.1769371032715
TS1:1647876977.5798955,TS6:1647876977.9447284,lat5:364.83287811279297
TS1:1647876977.6386988,TS6:1647876977.9790583,lat5:340.3594493865967
TS1:1647876977.5930195,TS6:1647876977.9826987,lat5:389.6791934967041
TS1:1647876977.6256244,TS6:1647876977.9863505,lat5:360.72611808776855
TS1:1647876977.619073,TS6:1647876977.990262,lat5:371.1891174316406
TS1:1647876977.6060128,TS6:1647876977.9932792,lat5:387.2663974761963
TS1:1647876977.632155,TS6:1647876977.9979417,lat5:365.7867908477783
TS1:1647876977.612523,TS6:1647876978.0037313,lat5:391.2081718444824
TS1:1647876977.6517982,TS6:1647876978.0059774,lat5:354.17914390563965
TS1:1647876977.658351,TS6:1647876978.0078633,lat5:349.51233863830566
TS1:1647876977.645245,TS6:1647876978.009388,lat5:364.14289474487305
TS1:1647876977.599582,TS6:1647876978.0116744,lat5:412.0924472808838
TS1:1647876977.6911824,TS6:1647876978.0424473,lat5:351.26495361328125
TS1:1647876977.710877,TS6:1647876978.0451362,lat5:334.2592716217041
TS1:1647876977.7043111,TS6:1647876978.048106,lat5:343.7948226928711
TS1:1647876977.6715395,TS6:1647876978.050887,lat5:379.347562789917
TS1:1647876977.6977603,TS6:1647876978.0512938,lat5:353.5335063934326
TS1:1647876977.664935,TS6:1647876978.0543063,lat5:389.3711566925049
TS1:1647876977.684633,TS6:1647876978.0561512,lat5:371.5181350708008
TS1:1647876977.6780765,TS6:1647876978.0581627,lat5:380.08618354797363
TS1:1647876977.7501264,TS6:1647876978.093858,lat5:343.7316417694092
TS1:1647876977.776265,TS6:1647876978.097192,lat5:320.9271430969238
