delay,lat1_min,lat1_avg,lat1_max,lat5_min,lat5_avg,lat5_max
lat|0|lon|0|z|0|h|1|v|1647878125.6808605|2022-03-21T15:55:25.794847562Z
lat|0|lon|0|z|0|h|2|v|1647878125.6910777|2022-03-21T15:55:25.817114208Z
lat|0|lon|0|z|0|h|3|v|1647878125.7013931|2022-03-21T15:55:25.839330125Z
lat|0|lon|0|z|0|h|5|v|1647878125.7221327|2022-03-21T15:55:25.844238953Z
lat|0|lon|0|z|0|h|6|v|1647878125.732569|2022-03-21T15:55:25.847114642Z
lat|0|lon|0|z|0|h|8|v|1647878125.7535524|2022-03-21T15:55:25.87136772Z
lat|0|lon|0|z|0|h|7|v|1647878125.7429962|2022-03-21T15:55:25.87661774Z
lat|0|lon|0|z|0|h|10|v|1647878125.7747147|2022-03-21T15:55:25.88872971Z
lat|0|lon|0|z|0|h|11|v|1647878125.7852437|2022-03-21T15:55:25.906267875Z
lat|0|lon|0|z|0|h|4|v|1647878125.7117531|2022-03-21T15:55:25.909563103Z
lat|0|lon|0|z|0|h|12|v|1647878125.7957838|2022-03-21T15:55:25.921419895Z
lat|0|lon|0|z|0|h|13|v|1647878125.8063092|2022-03-21T15:55:25.932516801Z
lat|0|lon|0|z|0|h|14|v|1647878125.8168998|2022-03-21T15:55:25.945372821Z
lat|0|lon|0|z|0|h|15|v|1647878125.8275664|2022-03-21T15:55:25.947272761Z
lat|0|lon|0|z|0|h|9|v|1647878125.7641075|2022-03-21T15:55:25.949100268Z
lat|0|lon|0|z|0|h|16|v|1647878125.8381593|2022-03-21T15:55:25.972649401Z
lat|0|lon|0|z|0|h|17|v|1647878125.8487425|2022-03-21T15:55:25.989900968Z
lat|0|lon|0|z|0|h|23|v|1647878125.9121132|2022-03-21T15:55:26.021648686Z
lat|0|lon|0|z|0|h|19|v|1647878125.8698444|2022-03-21T15:55:26.023708543Z
lat|0|lon|0|z|0|h|18|v|1647878125.859281|2022-03-21T15:55:26.025551357Z
lat|0|lon|0|z|0|h|22|v|1647878125.901522|2022-03-21T15:55:26.048069268Z
lat|0|lon|0|z|0|h|21|v|1647878125.8908877|2022-03-21T15:55:26.050753068Z
lat|0|lon|0|z|0|h|20|v|1647878125.8803434|2022-03-21T15:55:26.052086948Z
lat|0|lon|0|z|0|h|24|v|1647878125.9227448|2022-03-21T15:55:26.058174498Z
lat|0|lon|0|z|0|h|25|v|1647878125.9333017|2022-03-21T15:55:26.081780775Z
lat|0|lon|0|z|0|h|27|v|1647878125.9545174|2022-03-21T15:55:26.087551734Z
lat|0|lon|0|z|0|h|26|v|1647878125.943897|2022-03-21T15:55:26.092970101Z
lat|0|lon|0|z|0|h|29|v|1647878125.9760046|2022-03-21T15:55:26.116977248Z
lat|0|lon|0|z|0|h|30|v|1647878125.9865768|2022-03-21T15:55:26.123709081Z
lat|0|lon|0|z|0|h|28|v|1647878125.965131|2022-03-21T15:55:26.128110852Z
lat|0|lon|0|z|0|h|37|v|1647878126.0606523|2022-03-21T15:55:26.144186098Z
lat|0|lon|0|z|0|h|33|v|1647878126.018214|2022-03-21T15:55:26.147308454Z
lat|0|lon|0|z|0|h|31|v|1647878125.9970694|2022-03-21T15:55:26.153444704Z
lat|0|lon|0|z|0|h|32|v|1647878126.0076227|2022-03-21T15:55:26.157914849Z
lat|0|lon|0|z|0|h|36|v|1647878126.050058|2022-03-21T15:55:26.182952381Z
lat|0|lon|0|z|0|h|34|v|1647878126.0288327|2022-03-21T15:55:26.184697938Z
lat|0|lon|0|z|0|h|35|v|1647878126.039501|2022-03-21T15:55:26.192214224Z
lat|0|lon|0|z|0|h|39|v|1647878126.0817862|2022-03-21T15:55:26.210563816Z
lat|0|lon|0|z|0|h|40|v|1647878126.092342|2022-03-21T15:55:26.212159142Z
lat|0|lon|0|z|0|h|38|v|1647878126.071202|2022-03-21T15:55:26.215997691Z
lat|0|lon|0|z|0|h|43|v|1647878126.1240628|2022-03-21T15:55:26.229618172Z
lat|0|lon|0|z|0|h|42|v|1647878126.113561|2022-03-21T15:55:26.239169083Z
lat|0|lon|0|z|0|h|41|v|1647878126.1029632|2022-03-21T15:55:26.240673728Z
lat|0|lon|0|z|0|h|45|v|1647878126.1451325|2022-03-21T15:55:26.256397661Z
lat|0|lon|0|z|0|h|44|v|1647878126.1345723|2022-03-21T15:55:26.263089866Z
lat|0|lon|0|z|0|h|46|v|1647878126.1557636|2022-03-21T15:55:26.264311277Z
lat|0|lon|0|z|0|h|47|v|1647878126.1663198|2022-03-21T15:55:26.284216318Z
lat|0|lon|0|z|0|h|48|v|1647878126.176938|2022-03-21T15:55:26.287387894Z
lat|0|lon|0|z|0|h|49|v|1647878126.1875718|2022-03-21T15:55:26.28870203Z
lat|0|lon|0|z|0|h|51|v|1647878126.2087493|2022-03-21T15:55:26.30795747Z
lat|0|lon|0|z|0|h|50|v|1647878126.1981335|2022-03-21T15:55:26.309177006Z
lat|0|lon|0|z|0|h|53|v|1647878126.2300024|2022-03-21T15:55:26.321393669Z
lat|0|lon|0|z|0|h|54|v|1647878126.2405941|2022-03-21T15:55:26.323499861Z
lat|0|lon|0|z|0|h|52|v|1647878126.2193775|2022-03-21T15:55:26.326686067Z
lat|0|lon|0|z|0|h|55|v|1647878126.2511892|2022-03-21T15:55:26.337566435Z
lat|0|lon|0|z|0|h|56|v|1647878126.2617745|2022-03-21T15:55:26.345355078Z
lat|0|lon|0|z|0|h|57|v|1647878126.2723718|2022-03-21T15:55:26.354213105Z
lat|0|lon|0|z|0|h|58|v|1647878126.282909|2022-03-21T15:55:26.36061973Z
lat|0|lon|0|z|0|h|59|v|1647878126.293522|2022-03-21T15:55:26.37624853Z
lat|0|lon|0|z|0|h|60|v|1647878126.3040757|2022-03-21T15:55:26.37920861Z
lat|0|lon|0|z|0|h|61|v|1647878126.3146737|2022-03-21T15:55:26.38885989Z
lat|0|lon|0|z|0|h|62|v|1647878126.3252861|2022-03-21T15:55:26.390435256Z
lat|0|lon|0|z|0|h|63|v|1647878126.3358607|2022-03-21T15:55:26.400446712Z
lat|0|lon|0|z|0|h|65|v|1647878126.357117|2022-03-21T15:55:26.421835378Z
lat|0|lon|0|z|0|h|64|v|1647878126.3464918|2022-03-21T15:55:26.422913715Z
lat|0|lon|0|z|0|h|67|v|1647878126.378319|2022-03-21T15:55:26.430280014Z
lat|0|lon|0|z|0|h|66|v|1647878126.367727|2022-03-21T15:55:26.431352073Z
lat|0|lon|0|z|0|h|68|v|1647878126.3888843|2022-03-21T15:55:26.437129732Z
lat|0|lon|0|z|0|h|70|v|1647878126.4101408|2022-03-21T15:55:26.449737499Z
lat|0|lon|0|z|0|h|69|v|1647878126.399549|2022-03-21T15:55:26.453956825Z
lat|0|lon|0|z|0|h|71|v|1647878126.4207616|2022-03-21T15:55:26.460869404Z
lat|0|lon|0|z|0|h|72|v|1647878126.431975|2022-03-21T15:55:26.474650797Z
lat|0|lon|0|z|0|h|73|v|1647878126.442565|2022-03-21T15:55:26.482150541Z
