ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,veth88f56d4_bytes_sent,veth88f56d4_bytes_recv,veth88f56d4_packets_sent,veth88f56d4_packets_recv,
1648023472.599006,0.0,0.0,3.8,0.0,16780898304,13935570944,17.0,2496798720,5014970368,1968582656,8844132352,26412,2963867,1163729920,31023010816,6485,3628032,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223348703,185877021,791218,524648,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944251,89086175,359204,469335,
1648023472.8520045,0.0,0.0,0.0,0.0,16780898304,13935570944,17.0,2496798720,5014970368,1968578560,8844156928,26412,2963867,1163729920,31023010816,6485,3628032,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223348703,185877021,791218,524648,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944251,89086175,359204,469335,
1648023473.104995,0.0,3.8,0.0,0.0,16780898304,13935828992,17.0,2496540672,5015228416,1968578560,8843853824,26412,2963867,1163729920,31023010816,6485,3628032,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223348703,185877021,791218,524648,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944251,89086175,359204,469335,
1648023473.3578718,3.8,0.0,0.0,0.0,16780898304,13935562752,17.0,2496806912,5014962176,1968582656,8843902976,26412,2963868,1163729920,31023023104,6485,3628033,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223348703,185877021,791218,524648,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944251,89086175,359204,469335,
1648023473.6106453,0.0,0.0,0.0,0.0,16780898304,13935562752,17.0,2496806912,5014962176,1968582656,8843902976,26412,2963868,1163729920,31023023104,6485,3628033,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223348703,185877021,791218,524648,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944251,89086175,359204,469335,
1648023473.863982,3.8,0.0,3.8,0.0,16780898304,13935570944,17.0,2496798720,5014970368,1968582656,8843939840,26412,2963868,1163729920,31023023104,6485,3628033,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223348703,185877021,791218,524648,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944251,89086175,359204,469335,
1648023474.1169283,0.0,0.0,0.0,0.0,16780898304,13935570944,17.0,2496798720,5014970368,1968582656,8843939840,26412,2963868,1163729920,31023023104,6485,3628033,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223348703,185877021,791218,524648,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944251,89086175,359204,469335,
1648023474.3699105,0.0,0.0,0.0,0.0,16780898304,13936087040,17.0,2496282624,5015486464,1968582656,8843923456,26412,2963868,1163729920,31023023104,6485,3628033,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223348703,185877021,791218,524648,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944251,89086175,359204,469335,
1648023474.6229215,8.0,0.0,4.0,0.0,16780898304,13936087040,17.0,2496282624,5015486464,1968582656,8843972608,26412,2963868,1163729920,31023023104,6485,3628033,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223348703,185877021,791218,524648,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944251,89086175,359204,469335,
1648023474.8837428,3.7,3.7,3.8,3.7,16780898304,13935828992,17.0,2496532480,5015228416,1968582656,8843988992,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223348703,185877021,791218,524648,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944251,89086175,359204,469335,
1648023475.1367815,4.0,4.0,3.8,0.0,16780898304,13935828992,17.0,2496532480,5015228416,1968582656,8844050432,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223349019,185877377,791222,524650,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944607,89086491,359206,469339,
1648023475.3899782,3.8,0.0,4.0,0.0,16780898304,13935828992,17.0,2496532480,5015228416,1968582656,8844029952,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223349019,185877377,791222,524650,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944607,89086491,359206,469339,
1648023475.6431735,0.0,0.0,0.0,0.0,16780898304,13935828992,17.0,2496532480,5015228416,1968582656,8844029952,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223349019,185877377,791222,524650,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944607,89086491,359206,469339,
1648023475.896407,0.0,3.7,3.8,0.0,16780898304,13936095232,17.0,2496274432,5015486464,1968590848,8844099584,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223349019,185877377,791222,524650,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944607,89086491,359206,469339,
1648023476.1493192,3.8,25.0,0.0,0.0,16780898304,13936463872,17.0,2495905792,5015855104,1968590848,8844099584,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223349019,185877377,791222,524650,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944607,89086491,359206,469339,
1648023476.4025416,0.0,0.0,4.0,0.0,16780898304,13936463872,17.0,2495905792,5015855104,1968590848,8844136448,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223349019,185877377,791222,524650,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944607,89086491,359206,469339,
1648023476.6555703,0.0,0.0,3.8,0.0,16780898304,13936463872,17.0,2495905792,5015855104,1968590848,8844136448,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223349019,185877377,791222,524650,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944607,89086491,359206,469339,
1648023476.9087682,0.0,3.8,0.0,0.0,16780898304,13936463872,17.0,2495905792,5015855104,1968590848,8844136448,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223349019,185877377,791222,524650,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944607,89086491,359206,469339,
1648023477.1618028,0.0,0.0,0.0,0.0,16780898304,13936463872,17.0,2495905792,5015855104,1968590848,8844136448,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223349019,185877377,791222,524650,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944607,89086491,359206,469339,
1648023477.4151096,0.0,0.0,0.0,0.0,16780898304,13936181248,17.0,2496188416,5015572480,1968590848,8844136448,26412,2963870,1163729920,31023105024,6485,3628035,18447362,18447362,139919,139919,131278814,1805028860,577903,1701524,0,0,0,0,60187615,65259462,474357,459736,16983939,0,77735,0,16987466,3812,77782,45,16992799,4946,77763,37,223349019,185877377,791222,524650,18800585,14415,77948,224,16982467,0,77726,0,20445176,1216525,89329,12785,216385047,208810694,804825,769126,67944607,89086491,359206,469339,
