ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,veth88f56d4_bytes_sent,veth88f56d4_bytes_recv,veth88f56d4_packets_sent,veth88f56d4_packets_recv,
1648023232.276483,0.0,0.0,0.0,0.0,16780898304,13891739648,17.2,2540630016,5530132480,1958039552,8366628864,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023232.5280213,0.0,0.0,0.0,0.0,16780898304,13891481600,17.2,2540888064,5529874432,1958039552,8366628864,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023232.7809072,0.0,3.8,0.0,0.0,16780898304,13891473408,17.2,2540896256,5529866240,1958043648,8366944256,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023233.0336497,0.0,0.0,0.0,0.0,16780898304,13891473408,17.2,2540896256,5529866240,1958043648,8366944256,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023233.2864258,0.0,0.0,3.8,0.0,16780898304,13891416064,17.2,2540953600,5529808896,1958039552,8366829568,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023233.5397522,3.8,0.0,0.0,0.0,16780898304,13891416064,17.2,2540953600,5529808896,1958039552,8366829568,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023233.8023489,3.8,0.0,0.0,0.0,16780898304,13891731456,17.2,2540638208,5530124288,1958043648,8366665728,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023234.0565774,0.0,3.8,0.0,0.0,16780898304,13891731456,17.2,2540638208,5530124288,1958043648,8366665728,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023234.3098943,0.0,0.0,0.0,0.0,16780898304,13891997696,17.2,2540371968,5530390528,1958043648,8366665728,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023234.5631216,0.0,16.0,0.0,0.0,16780898304,13891997696,17.2,2540371968,5530390528,1958043648,8366665728,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023234.8165667,4.0,8.0,3.8,3.8,16780898304,13891756032,17.2,2540613632,5530148864,1958043648,8366714880,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152750703,123280685,567946,355410,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002608,39612080,158204,211089,
1648023235.0698175,0.0,0.0,3.8,0.0,16780898304,13891756032,17.2,2540613632,5530148864,1958043648,8366714880,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152751019,123281041,567950,355412,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002964,39612396,158206,211093,
1648023235.322784,0.0,3.8,0.0,0.0,16780898304,13891756032,17.2,2540613632,5530148864,1958043648,8366755840,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152751019,123281041,567950,355412,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002964,39612396,158206,211093,
1648023235.575778,3.8,0.0,0.0,0.0,16780898304,13891756032,17.2,2540613632,5530148864,1958043648,8366755840,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152751019,123281041,567950,355412,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002964,39612396,158206,211093,
1648023235.8287687,0.0,3.8,0.0,0.0,16780898304,13891497984,17.2,2540871680,5529890816,1958043648,8366755840,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152751019,123281041,567950,355412,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002964,39612396,158206,211093,
1648023236.081737,0.0,0.0,0.0,3.8,16780898304,13891497984,17.2,2540871680,5529890816,1958043648,8366755840,26412,2957602,1163729920,30426866688,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152751019,123281041,567950,355412,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002964,39612396,158206,211093,
1648023236.3348186,0.0,3.8,0.0,0.0,16780898304,13891244032,17.2,2541117440,5529632768,1958043648,8366755840,26412,2957603,1163729920,30426973184,6485,3586818,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923461,48714591,361793,334375,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152751019,123281041,567950,355412,18776873,14415,77840,224,16958755,0,77618,0,20420612,1215553,89207,12769,146706427,135692693,554642,509661,30002964,39612396,158206,211093,
1648023236.588059,3.8,0.0,0.0,3.8,16780898304,13892018176,17.2,2540343296,5530406912,1958043648,8366755840,26412,2957604,1163729920,30426977280,6485,3586849,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923503,48714619,361794,334376,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152751019,123281041,567950,355412,18776873,14415,77840,224,16958755,0,77618,0,20420654,1215595,89208,12770,146706427,135692693,554642,509661,30002964,39612396,158206,211093,
1648023236.8408155,0.0,0.0,0.0,0.0,16780898304,13891768320,17.2,2540601344,5530148864,1958051840,8366772224,26412,2957604,1163729920,30426977280,6485,3586849,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923503,48714619,361794,334376,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152751019,123281041,567950,355412,18776873,14415,77840,224,16958755,0,77618,0,20420654,1215595,89208,12770,146706427,135692693,554642,509661,30002964,39612396,158206,211093,
1648023237.0936964,12.5,33.3,13.0,29.2,16780898304,13882494976,17.3,2549874688,5520859136,1958055936,8376918016,26412,2957641,1163729920,30427153408,6485,3586908,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923503,48714619,361794,334376,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152751019,123281041,567950,355412,18776873,14415,77840,224,16958755,0,77618,0,20420654,1215595,89208,12770,146706427,135692693,554642,509661,30002964,39612396,158206,211093,
1648023237.3467383,12.0,8.0,12.0,57.7,16780898304,13891248128,17.2,2541121536,5529600000,1958068224,8367235072,26412,2957661,1163729920,30427399168,6485,3586939,18442266,18442266,139891,139891,130163944,1803009058,561146,1684747,0,0,0,0,48923503,48714619,361794,334376,16960227,0,77627,0,16963754,3812,77674,45,16969087,4946,77655,37,152751019,123281041,567950,355412,18776873,14415,77840,224,16958755,0,77618,0,20420654,1215595,89208,12770,146706427,135692693,554642,509661,30002964,39612396,158206,211093,
