ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,veth88f56d4_bytes_sent,veth88f56d4_bytes_recv,veth88f56d4_packets_sent,veth88f56d4_packets_recv,
1648023157.6778355,0.0,0.0,0.0,0.0,16780898304,13963333632,16.8,2469036032,5749862400,1954549760,8155639808,26411,2955585,1163725824,30262862848,6482,3577880,18439950,18439950,139875,139875,129856913,1802450645,556556,1680146,0,0,0,0,45883101,44230437,331563,300238,16952323,0,77591,0,16955850,3812,77638,45,16961183,4946,77619,37,133623401,106375139,506737,309700,18768969,14415,77804,224,16950851,0,77582,0,20401643,1212362,89146,12741,127895234,115939561,487184,439486,19757044,26178917,103957,140256,
1648023157.9293156,0.0,0.0,0.0,4.0,16780898304,13963333632,16.8,2469036032,5749862400,1954549760,8155713536,26411,2955585,1163725824,30262862848,6482,3577880,18439950,18439950,139875,139875,129856913,1802450645,556556,1680146,0,0,0,0,45883101,44230437,331563,300238,16952323,0,77591,0,16955850,3812,77638,45,16961183,4946,77619,37,133623401,106375139,506737,309700,18768969,14415,77804,224,16950851,0,77582,0,20401643,1212362,89146,12741,127895234,115939561,487184,439486,19757044,26178917,103957,140256,
1648023158.1823483,7.4,4.0,4.0,3.8,16780898304,13963067392,16.8,2469302272,5749596160,1954553856,8155799552,26411,2955585,1163725824,30262862848,6482,3577880,18440191,18440191,139876,139876,129857394,1802450951,556558,1680148,0,0,0,0,45883578,44230437,331565,300238,16953009,0,77594,0,16956536,3812,77641,45,16961869,4946,77622,37,133624087,106375139,506740,309700,18769655,14415,77807,224,16951537,0,77585,0,20402329,1212362,89149,12741,127895920,115939561,487187,439486,19757730,26178917,103960,140256,
1648023158.4353764,3.8,0.0,0.0,0.0,16780898304,13963067392,16.8,2469302272,5749596160,1954553856,8155799552,26411,2955585,1163725824,30262862848,6482,3577880,18440191,18440191,139876,139876,129857394,1802450951,556558,1680148,0,0,0,0,45883578,44230437,331565,300238,16953230,0,77595,0,16956757,3812,77642,45,16962090,4946,77623,37,133624308,106375139,506741,309700,18769876,14415,77808,224,16951758,0,77586,0,20402550,1212362,89150,12741,127896141,115939561,487188,439486,19757951,26178917,103961,140256,
1648023158.6882982,0.0,0.0,0.0,3.8,16780898304,13963206656,16.8,2469163008,5749604352,1954549760,8155922432,26411,2955585,1163725824,30262862848,6482,3577880,18440191,18440191,139876,139876,129857394,1802450951,556558,1680148,0,0,0,0,45883578,44230437,331565,300238,16953451,0,77596,0,16956978,3812,77643,45,16962311,4946,77624,37,133624529,106375139,506742,309700,18770097,14415,77809,224,16951979,0,77587,0,20402771,1212362,89151,12741,127896362,115939561,487189,439486,19758172,26178917,103962,140256,
1648023158.9411974,0.0,0.0,0.0,3.8,16780898304,13963206656,16.8,2469163008,5749604352,1954549760,8155922432,26411,2955585,1163725824,30262862848,6482,3577880,18440191,18440191,139876,139876,129857394,1802450951,556558,1680148,0,0,0,0,45883578,44230437,331565,300238,16953672,0,77597,0,16957199,3812,77644,45,16962532,4946,77625,37,133624750,106375139,506743,309700,18770318,14415,77810,224,16952200,0,77588,0,20402992,1212362,89152,12741,127896583,115939561,487190,439486,19758393,26178917,103963,140256,
1648023159.194186,3.8,0.0,4.0,4.0,16780898304,13963206656,16.8,2469163008,5749604352,1954549760,8155942912,26411,2955585,1163725824,30262862848,6482,3577880,18440191,18440191,139876,139876,129857394,1802450951,556558,1680148,0,0,0,0,45883578,44230437,331565,300238,16953881,0,77598,0,16957408,3812,77645,45,16962741,4946,77626,37,133624959,106375139,506744,309700,18770527,14415,77811,224,16952409,0,77589,0,20403201,1212362,89153,12741,127896792,115939561,487191,439486,19758602,26178917,103964,140256,
1648023159.4472437,0.0,0.0,0.0,0.0,16780898304,13963206656,16.8,2469163008,5749604352,1954549760,8155979776,26411,2955585,1163725824,30262862848,6482,3577880,18440191,18440191,139876,139876,129857394,1802450951,556558,1680148,0,0,0,0,45883578,44230437,331565,300238,16953881,0,77598,0,16957408,3812,77645,45,16962741,4946,77626,37,133624959,106375139,506744,309700,18770527,14415,77811,224,16952409,0,77589,0,20403201,1212362,89153,12741,127896792,115939561,487191,439486,19758602,26178917,103964,140256,
1648023159.700582,0.0,0.0,0.0,0.0,16780898304,13962948608,16.8,2469421056,5749346304,1954549760,8155959296,26411,2955585,1163725824,30262862848,6482,3577880,18440191,18440191,139876,139876,129857394,1802450951,556558,1680148,0,0,0,0,45883578,44230437,331565,300238,16953881,0,77598,0,16957408,3812,77645,45,16962741,4946,77626,37,133624959,106375139,506744,309700,18770527,14415,77811,224,16952409,0,77589,0,20403201,1212362,89153,12741,127896792,115939561,487191,439486,19758602,26178917,103964,140256,
1648023159.953685,8.0,0.0,0.0,3.7,16780898304,13962690560,16.8,2469679104,5749088256,1954549760,8156020736,26411,2955585,1163725824,30262862848,6482,3577880,18440191,18440191,139876,139876,129857394,1802450951,556558,1680148,0,0,0,0,45883578,44230437,331565,300238,16953881,0,77598,0,16957408,3812,77645,45,16962741,4946,77626,37,133625275,106375495,506748,309702,18770527,14415,77811,224,16952409,0,77589,0,20403201,1212362,89153,12741,127896792,115939561,487191,439486,19758958,26179233,103966,140260,
