ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,veth88f56d4_bytes_sent,veth88f56d4_bytes_recv,veth88f56d4_packets_sent,veth88f56d4_packets_recv,
1648023767.064692,0.0,0.0,0.0,0.0,16780898304,13197324288,21.4,3235045376,2949701632,1982574592,10821292032,26413,2973338,1163734016,32361133056,6486,3715051,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023767.3168898,4.0,84.0,29.2,0.0,16780898304,13197393920,21.4,3234721792,2944499712,1982582784,10826465280,26413,2973338,1163734016,32361133056,6486,3715051,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023767.5697062,26.1,20.8,66.7,4.2,16780898304,13197205504,21.4,3235057664,2939596800,1982582784,10831065088,26413,2973338,1163734016,32361133056,6486,3715051,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023767.822642,7.7,15.4,100.0,7.7,16780898304,13196599296,21.4,3235643392,2932080640,1982586880,10837766144,26413,2973338,1163734016,32361133056,6486,3715051,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023768.074875,8.0,12.0,100.0,8.0,16780898304,13196914688,21.4,3235377152,2923515904,1982586880,10846441472,26413,2973338,1163734016,32361133056,6486,3715051,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023768.3338182,8.0,57.7,53.8,0.0,16780898304,13197058048,21.4,3235237888,2916790272,1982586880,10852982784,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023768.586817,28.0,100.0,12.0,11.1,16780898304,13196484608,21.4,3235819520,2907160576,1982595072,10861826048,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023768.8391807,26.9,19.2,0.0,8.0,16780898304,13284503552,20.8,3147747328,2992574464,1982595072,10775797760,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023769.0925875,0.0,0.0,0.0,0.0,16780898304,13284622336,20.8,3147739136,2992582656,1982595072,10775855104,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023769.34553,0.0,0.0,3.8,0.0,16780898304,13284622336,20.8,3147739136,2992582656,1982595072,10775855104,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023769.5985374,3.8,0.0,0.0,0.0,16780898304,13284630528,20.8,3147730944,2992590848,1982595072,10775900160,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023769.851649,3.8,0.0,0.0,0.0,16780898304,13284614144,20.8,3147755520,2992566272,1982595072,10775949312,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023770.1045177,4.0,4.0,0.0,0.0,16780898304,13284605952,20.8,3147763712,2992558080,1982595072,10775965696,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023770.3575368,0.0,0.0,0.0,0.0,16780898304,13284605952,20.8,3147763712,2992558080,1982595072,10775965696,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023770.610389,0.0,0.0,0.0,0.0,16780898304,13284597760,20.8,3147771904,2992549888,1982590976,10775994368,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023770.8635793,3.8,0.0,0.0,0.0,16780898304,13284614144,20.8,3147755520,2992566272,1982595072,10776039424,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023771.116686,3.8,3.8,0.0,0.0,16780898304,13284630528,20.8,3147739136,2992582656,1982595072,10776023040,26413,2973340,1163734016,32361227264,6486,3715092,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023771.369623,0.0,0.0,0.0,3.8,16780898304,13284663296,20.8,3147706368,2992615424,1982595072,10776023040,26413,2973501,1163734016,32362050560,6486,3715218,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023771.6223922,0.0,0.0,0.0,0.0,16780898304,13284679680,20.8,3147689984,2992631808,1982595072,10776023040,26413,2973501,1163734016,32362050560,6486,3715218,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554342,334295684,1330476,926272,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031446,210888532,821817,1097407,
1648023771.8751059,3.8,3.8,0.0,0.0,16780898304,13284646912,20.8,3147722752,2992599040,1982595072,10776039424,26413,2973501,1163734016,32362050560,6486,3715218,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554658,334296040,1330480,926274,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031802,210888848,821819,1097411,
1648023772.1281226,0.0,4.2,0.0,0.0,16780898304,13284630528,20.8,3147739136,2992582656,1982595072,10776268800,26413,2973502,1163734016,32362095616,6486,3715219,18454421,18454421,139958,139958,132263201,1808632335,592617,1716314,0,0,0,0,84864555,101972688,711628,722191,17013579,0,77870,0,17017106,3812,77917,45,17022439,4946,77898,37,389554658,334296040,1330480,926274,18830225,14415,78083,224,17012107,0,77861,0,20474816,1216525,89464,12785,382668907,377795189,1416581,1377865,159031802,210888848,821819,1097411,
